radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.2239  2.69303e-05   -0.0020767   0.0168836   0.00296138   -3.02285e-06   8.35333e-06   0   -8.47033e-22   0   -4.23516e-22
3.22195  2.69362e-05   -0.00208816   0.0168951   0.00296138   -3.02973e-06   8.36022e-06   0   -8.47033e-22   0   -8.47033e-22
3.22  2.69421e-05   -0.00209965   0.0169066   0.00296139   -3.03662e-06   8.36712e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.21805  2.69481e-05   -0.00211116   0.0169181   0.00296139   -3.04353e-06   8.37403e-06   0   -4.23516e-22   0   -6.35275e-22
3.2161  2.6954e-05   -0.00212269   0.0169297   0.00296139   -3.05045e-06   8.38096e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
3.21415  2.696e-05   -0.00213425   0.0169412   0.00296139   -3.05738e-06   8.38789e-06   0   -4.23516e-22   0   -6.35275e-22
3.2122  2.69659e-05   -0.00214582   0.0169528   0.0029614   -3.06433e-06   8.39484e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.21025  2.69719e-05   -0.00215741   0.0169644   0.0029614   -3.07129e-06   8.40181e-06   0   -8.47033e-22   0   -6.35275e-22
3.2083  2.69779e-05   -0.00216903   0.016976   0.0029614   -3.07826e-06   8.40878e-06   0   -4.23516e-22   0   -2.11758e-22
3.20635  2.69839e-05   -0.00218066   0.0169877   0.00296141   -3.08524e-06   8.41577e-06   0   0   0   0
3.2044  2.69899e-05   -0.00219232   0.0169994   0.00296141   -3.09224e-06   8.42277e-06   0   -4.23516e-22   -1.69407e-21   -2.11758e-22
3.20245  2.6996e-05   -0.002204   0.0170111   0.00296141   -3.09925e-06   8.42979e-06   0   -8.47033e-22   0   -4.23516e-22
3.2005  2.7002e-05   -0.0022157   0.0170228   0.00296141   -3.10627e-06   8.43681e-06   0   -1.27055e-21   1.69407e-21   -8.47033e-22
3.19855  2.70081e-05   -0.00222742   0.0170345   0.00296142   -3.1133e-06   8.44385e-06   0   0   1.69407e-21   -2.11758e-22
3.1966  2.70142e-05   -0.00223917   0.0170463   0.00296142   -3.12035e-06   8.4509e-06   0   -8.47033e-22   0   -6.35275e-22
3.19465  2.70203e-05   -0.00225093   0.017058   0.00296142   -3.12741e-06   8.45797e-06   0   -8.47033e-22   0   -6.35275e-22
3.1927  2.70264e-05   -0.00226272   0.0170698   0.00296142   -3.13448e-06   8.46505e-06   0   -8.47033e-22   0   -8.47033e-22
3.19075  2.70325e-05   -0.00227452   0.0170817   0.00296143   -3.14157e-06   8.47214e-06   0   -8.47033e-22   0   -4.23516e-22
3.1888  2.70386e-05   -0.00228635   0.0170935   0.00296143   -3.14867e-06   8.47924e-06   0   -4.23516e-22   0   -4.23516e-22
3.18685  2.70448e-05   -0.0022982   0.0171054   0.00296143   -3.15578e-06   8.48636e-06   0   -4.23516e-22   0   -4.23516e-22
3.1849  2.70509e-05   -0.00231008   0.0171173   0.00296143   -3.16291e-06   8.49349e-06   0   -8.47033e-22   1.69407e-21   -6.35275e-22
3.18295  2.70571e-05   -0.00232197   0.0171292   0.00296144   -3.17005e-06   8.50063e-06   0   -4.23516e-22   0   -4.23516e-22
3.181  2.70633e-05   -0.00233389   0.0171411   0.00296144   -3.1772e-06   8.50779e-06   0   -4.23516e-22   1.69407e-21   -6.35275e-22
3.17905  2.70695e-05   -0.00234583   0.017153   0.00296144   -3.18436e-06   8.51496e-06   0   -4.23516e-22   -1.69407e-21   -2.11758e-22
3.1771  2.70757e-05   -0.00235779   0.017165   0.00296145   -3.19154e-06   8.52214e-06   0   -4.23516e-22   0   0
3.17515  2.70819e-05   -0.00236977   0.017177   0.00296145   -3.19873e-06   8.52934e-06   0   -8.47033e-22   1.69407e-21   -6.35275e-22
3.1732  2.70882e-05   -0.00238177   0.017189   0.00296145   -3.20594e-06   8.53655e-06   0   -4.23516e-22   0   -4.23516e-22
3.17125  2.70944e-05   -0.0023938   0.0172011   0.00296145   -3.21315e-06   8.54377e-06   0   -4.23516e-22   0   -6.35275e-22
3.1693  2.71007e-05   -0.00240585   0.0172131   0.00296146   -3.22038e-06   8.55101e-06   0   -8.47033e-22   0   -4.23516e-22
3.16735  2.7107e-05   -0.00241792   0.0172252   0.00296146   -3.22763e-06   8.55826e-06   0   -8.47033e-22   0   -6.35275e-22
3.1654  2.71133e-05   -0.00243001   0.0172373   0.00296146   -3.23489e-06   8.56552e-06   0   -4.23516e-22   0   -4.23516e-22
3.16345  2.71196e-05   -0.00244213   0.0172495   0.00296147   -3.24216e-06   8.57279e-06   0   -8.47033e-22   0   -6.35275e-22
3.1615  2.71259e-05   -0.00245427   0.0172616   0.00296147   -3.24944e-06   8.58008e-06   0   -1.27055e-21   0   -8.47033e-22
3.15955  2.71323e-05   -0.00246643   0.0172738   0.00296147   -3.25674e-06   8.58739e-06   0   -1.27055e-21   0   -6.35275e-22
3.1576  2.71386e-05   -0.00247861   0.017286   0.00296147   -3.26405e-06   8.5947e-06   0   -8.47033e-22   -1.69407e-21   -6.35275e-22
3.15565  2.7145e-05   -0.00249082   0.0172982   0.00296148   -3.27138e-06   8.60203e-06   0   -4.23516e-22   0   -4.23516e-22
3.1537  2.71514e-05   -0.00250305   0.0173104   0.00296148   -3.27872e-06   8.60938e-06   0   -8.47033e-22   1.69407e-21   -6.35275e-22
3.15175  2.71578e-05   -0.0025153   0.0173227   0.00296148   -3.28607e-06   8.61674e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
3.1498  2.71642e-05   -0.00252757   0.017335   0.00296149   -3.29343e-06   8.62411e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.14785  2.71706e-05   -0.00253987   0.0173473   0.00296149   -3.30081e-06   8.63149e-06   0   -1.27055e-21   0   -6.35275e-22
3.1459  2.71771e-05   -0.00255219   0.0173596   0.00296149   -3.30821e-06   8.63889e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
3.14395  2.71835e-05   -0.00256453   0.017372   0.00296149   -3.31561e-06   8.6463e-06   0   0   -1.69407e-21   -2.11758e-22
3.142  2.719e-05   -0.0025769   0.0173844   0.0029615   -3.32304e-06   8.65373e-06   0   -4.23516e-22   0   -2.11758e-22
3.14005  2.71965e-05   -0.00258928   0.0173968   0.0029615   -3.33047e-06   8.66117e-06   0   -4.23516e-22   0   -4.23516e-22
3.1381  2.7203e-05   -0.0026017   0.0174092   0.0029615   -3.33792e-06   8.66862e-06   0   -8.47033e-22   0   -4.23516e-22
3.13615  2.72095e-05   -0.00261413   0.0174217   0.00296151   -3.34538e-06   8.67609e-06   0   -8.47033e-22   0   -6.35275e-22
3.1342  2.72161e-05   -0.00262659   0.0174341   0.00296151   -3.35286e-06   8.68357e-06   0   -8.47033e-22   0   -4.23516e-22
3.13225  2.72226e-05   -0.00263907   0.0174466   0.00296151   -3.36035e-06   8.69107e-06   0   -8.47033e-22   0   -8.47033e-22
3.1303  2.72292e-05   -0.00265157   0.0174591   0.00296151   -3.36785e-06   8.69858e-06   0   -4.23516e-22   0   0
3.12835  2.72357e-05   -0.0026641   0.0174717   0.00296152   -3.37537e-06   8.7061e-06   0   0   0   -2.11758e-22
3.1264  2.72423e-05   -0.00267665   0.0174843   0.00296152   -3.3829e-06   8.71364e-06   0   -8.47033e-22   0   -6.35275e-22
3.12445  2.72489e-05   -0.00268923   0.0174968   0.00296152   -3.39045e-06   8.72119e-06   0   -8.47033e-22   0   -4.23516e-22
3.1225  2.72555e-05   -0.00270183   0.0175095   0.00296153   -3.39801e-06   8.72876e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
3.12055  2.72622e-05   -0.00271445   0.0175221   0.00296153   -3.40559e-06   8.73634e-06   0   -4.23516e-22   0   -4.23516e-22
3.1186  2.72688e-05   -0.00272709   0.0175348   0.00296153   -3.41318e-06   8.74393e-06   0   -4.23516e-22   0   -2.11758e-22
3.11665  2.72755e-05   -0.00273976   0.0175474   0.00296153   -3.42078e-06   8.75154e-06   0   -4.23516e-22   0   -4.23516e-22
3.1147  2.72822e-05   -0.00275246   0.0175601   0.00296154   -3.4284e-06   8.75916e-06   0   -8.47033e-22   0   -6.35275e-22
3.11275  2.72889e-05   -0.00276517   0.0175729   0.00296154   -3.43603e-06   8.7668e-06   0   -4.23516e-22   0   -2.11758e-22
3.1108  2.72956e-05   -0.00277791   0.0175856   0.00296154   -3.44367e-06   8.77445e-06   0   -4.23516e-22   0   -2.11758e-22
3.10885  2.73023e-05   -0.00279068   0.0175984   0.00296155   -3.45134e-06   8.78212e-06   0   -4.23516e-22   0   -4.23516e-22
3.1069  2.7309e-05   -0.00280347   0.0176112   0.00296155   -3.45901e-06   8.7898e-06   0   0   -1.69407e-21   -2.11758e-22
3.10495  2.73158e-05   -0.00281628   0.017624   0.00296155   -3.4667e-06   8.79749e-06   0   -4.23516e-22   0   -6.35275e-22
3.103  2.73225e-05   -0.00282912   0.0176369   0.00296156   -3.4744e-06   8.8052e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.10105  2.73293e-05   -0.00284198   0.0176498   0.00296156   -3.48212e-06   8.81293e-06   0   -4.23516e-22   0   -6.35275e-22
3.0991  2.73361e-05   -0.00285486   0.0176627   0.00296156   -3.48986e-06   8.82067e-06   0   -4.23516e-22   0   -2.11758e-22
3.09715  2.73429e-05   -0.00286777   0.0176756   0.00296156   -3.4976e-06   8.82842e-06   0   -4.23516e-22   0   -4.23516e-22
3.0952  2.73498e-05   -0.00288071   0.0176885   0.00296157   -3.50537e-06   8.83619e-06   0   -4.23516e-22   0   -4.23516e-22
3.09325  2.73566e-05   -0.00289367   0.0177015   0.00296157   -3.51314e-06   8.84397e-06   0   -4.23516e-22   0   -6.35275e-22
3.0913  2.73635e-05   -0.00290665   0.0177145   0.00296157   -3.52094e-06   8.85177e-06   0   -4.23516e-22   1.69407e-21   -4.23516e-22
3.08935  2.73703e-05   -0.00291966   0.0177275   0.00296158   -3.52874e-06   8.85958e-06   0   -4.23516e-22   0   -4.23516e-22
3.0874  2.73772e-05   -0.00293269   0.0177406   0.00296158   -3.53656e-06   8.86741e-06   0   -8.47033e-22   0   -6.35275e-22
3.08545  2.73841e-05   -0.00294575   0.0177537   0.00296158   -3.5444e-06   8.87525e-06   0   -4.23516e-22   0   -4.23516e-22
3.0835  2.73911e-05   -0.00295883   0.0177668   0.00296159   -3.55225e-06   8.88311e-06   0   0   -1.69407e-21   0
3.08155  2.7398e-05   -0.00297194   0.0177799   0.00296159   -3.56012e-06   8.89098e-06   0   -4.23516e-22   0   -2.11758e-22
3.0796  2.74049e-05   -0.00298507   0.017793   0.00296159   -3.568e-06   8.89886e-06   0   -4.23516e-22   -1.69407e-21   -6.35275e-22
3.07765  2.74119e-05   -0.00299823   0.0178062   0.0029616   -3.57589e-06   8.90677e-06   0   -8.47033e-22   0   -2.11758e-22
3.0757  2.74189e-05   -0.00301141   0.0178194   0.0029616   -3.5838e-06   8.91468e-06   0   -8.47033e-22   0   -6.35275e-22
3.07375  2.74259e-05   -0.00302461   0.0178326   0.0029616   -3.59173e-06   8.92261e-06   0   -4.23516e-22   0   -2.11758e-22
3.0718  2.74329e-05   -0.00303785   0.0178459   0.00296161   -3.59967e-06   8.93056e-06   0   -8.47033e-22   0   -6.35275e-22
3.06985  2.74399e-05   -0.0030511   0.0178591   0.00296161   -3.60763e-06   8.93852e-06   0   0   0   0
3.0679  2.7447e-05   -0.00306439   0.0178724   0.00296161   -3.6156e-06   8.9465e-06   0   0   -1.69407e-21   0
3.06595  2.7454e-05   -0.00307769   0.0178858   0.00296161   -3.62358e-06   8.95449e-06   0   -1.27055e-21   0   -1.05879e-21
3.064  2.74611e-05   -0.00309103   0.0178991   0.00296162   -3.63159e-06   8.9625e-06   0   -8.47033e-22   0   -6.35275e-22
3.06205  2.74682e-05   -0.00310439   0.0179125   0.00296162   -3.6396e-06   8.97052e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
3.0601  2.74753e-05   -0.00311777   0.0179259   0.00296162   -3.64764e-06   8.97856e-06   0   -4.23516e-22   0   -2.11758e-22
3.05815  2.74824e-05   -0.00313118   0.0179393   0.00296163   -3.65568e-06   8.98661e-06   0   0   0   -4.23516e-22
3.0562  2.74895e-05   -0.00314461   0.0179528   0.00296163   -3.66375e-06   8.99468e-06   0   -8.47033e-22   0   -6.35275e-22
3.05425  2.74967e-05   -0.00315808   0.0179662   0.00296163   -3.67183e-06   9.00277e-06   0   0   -1.69407e-21   0
3.0523  2.75039e-05   -0.00317156   0.0179797   0.00296164   -3.67992e-06   9.01087e-06   0   -8.47033e-22   0   -4.23516e-22
3.05035  2.75111e-05   -0.00318508   0.0179933   0.00296164   -3.68803e-06   9.01898e-06   0   -4.23516e-22   0   -6.35275e-22
3.0484  2.75183e-05   -0.00319861   0.0180068   0.00296164   -3.69615e-06   9.02711e-06   0   -4.23516e-22   0   -6.35275e-22
3.04645  2.75255e-05   -0.00321218   0.0180204   0.00296165   -3.7043e-06   9.03526e-06   0   -1.27055e-21   0   -8.47033e-22
3.0445  2.75327e-05   -0.00322577   0.018034   0.00296165   -3.71245e-06   9.04342e-06   0   -4.23516e-22   0   -4.23516e-22
3.04255  2.75399e-05   -0.00323939   0.0180477   0.00296165   -3.72062e-06   9.0516e-06   0   0   0   0
3.0406  2.75472e-05   -0.00325303   0.0180613   0.00296166   -3.72881e-06   9.05979e-06   0   -8.47033e-22   0   -4.23516e-22
3.03865  2.75545e-05   -0.0032667   0.018075   0.00296166   -3.73702e-06   9.068e-06   0   -4.23516e-22   0   -2.11758e-22
3.0367  2.75618e-05   -0.00328039   0.0180887   0.00296166   -3.74523e-06   9.07623e-06   0   -8.47033e-22   0   -6.35275e-22
3.03475  2.75691e-05   -0.00329412   0.0181024   0.00296167   -3.75347e-06   9.08447e-06   0   0   -1.69407e-21   -2.11758e-22
3.0328  2.75764e-05   -0.00330787   0.0181162   0.00296167   -3.76172e-06   9.09273e-06   0   -8.47033e-22   0   -4.23516e-22
3.03085  2.75838e-05   -0.00332164   0.01813   0.00296167   -3.76999e-06   9.101e-06   0   -8.47033e-22   0   -4.23516e-22
3.0289  2.75911e-05   -0.00333544   0.0181438   0.00296168   -3.77827e-06   9.10929e-06   0   0   0   0
3.02695  2.75985e-05   -0.00334927   0.0181577   0.00296168   -3.78657e-06   9.11759e-06   0   -4.23516e-22   0   -4.23516e-22
3.025  2.76059e-05   -0.00336313   0.0181715   0.00296168   -3.79489e-06   9.12591e-06   0   0   0   -2.11758e-22
3.02305  2.76133e-05   -0.00337701   0.0181854   0.00296169   -3.80322e-06   9.13425e-06   0   -8.47033e-22   0   -6.35275e-22
3.0211  2.76207e-05   -0.00339092   0.0181994   0.00296169   -3.81156e-06   9.14261e-06   0   -4.23516e-22   0   -4.23516e-22
3.01915  2.76282e-05   -0.00340485   0.0182133   0.00296169   -3.81993e-06   9.15097e-06   0   -8.47033e-22   0   -2.11758e-22
3.0172  2.76356e-05   -0.00341881   0.0182273   0.0029617   -3.82831e-06   9.15936e-06   0   -8.47033e-22   0   -4.23516e-22
3.01525  2.76431e-05   -0.0034328   0.0182413   0.0029617   -3.8367e-06   9.16776e-06   0   -8.47033e-22   0   -4.23516e-22
3.0133  2.76506e-05   -0.00344682   0.0182553   0.0029617   -3.84511e-06   9.17618e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
3.01135  2.76581e-05   -0.00346086   0.0182694   0.00296171   -3.85354e-06   9.18462e-06   0   0   0   0
3.0094  2.76656e-05   -0.00347494   0.0182835   0.00296171   -3.86199e-06   9.19307e-06   0   0   0   -4.23516e-22
3.00745  2.76732e-05   -0.00348904   0.0182976   0.00296171   -3.87045e-06   9.20153e-06   0   -8.47033e-22   0   -4.23516e-22
3.0055  2.76807e-05   -0.00350316   0.0183117   0.00296172   -3.87893e-06   9.21002e-06   0   -8.47033e-22   -1.69407e-21   -2.11758e-22
3.00355  2.76883e-05   -0.00351732   0.0183259   0.00296172   -3.88742e-06   9.21852e-06   0   0   1.69407e-21   -2.11758e-22
3.0016  2.76959e-05   -0.0035315   0.0183401   0.00296172   -3.89593e-06   9.22704e-06   0   -8.47033e-22   0   -4.23516e-22
2.99965  2.77035e-05   -0.00354571   0.0183543   0.00296173   -3.90446e-06   9.23557e-06   0   0   -1.69407e-21   0
2.9977  2.77111e-05   -0.00355994   0.0183686   0.00296173   -3.913e-06   9.24412e-06   0   -8.47033e-22   0   -8.47033e-22
2.99575  2.77187e-05   -0.00357421   0.0183829   0.00296173   -3.92156e-06   9.25269e-06   0   0   -1.69407e-21   0
2.9938  2.77264e-05   -0.0035885   0.0183972   0.00296174   -3.93014e-06   9.26127e-06   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.99185  2.77341e-05   -0.00360282   0.0184115   0.00296174   -3.93874e-06   9.26987e-06   0   0   0   0
2.9899  2.77418e-05   -0.00361717   0.0184259   0.00296174   -3.94735e-06   9.27849e-06   0   -8.47033e-22   0   -6.35275e-22
2.98795  2.77495e-05   -0.00363154   0.0184403   0.00296175   -3.95598e-06   9.28712e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
2.986  2.77572e-05   -0.00364595   0.0184547   0.00296175   -3.96462e-06   9.29577e-06   0   -8.47033e-22   0   -6.35275e-22
2.98405  2.77649e-05   -0.00366038   0.0184692   0.00296176   -3.97328e-06   9.30444e-06   0   -8.47033e-22   0   -2.11758e-22
2.9821  2.77727e-05   -0.00367484   0.0184836   0.00296176   -3.98196e-06   9.31313e-06   0   0   0   -4.23516e-22
2.98015  2.77805e-05   -0.00368933   0.0184981   0.00296176   -3.99066e-06   9.32183e-06   0   -8.47033e-22   -1.69407e-21   -2.11758e-22
2.9782  2.77882e-05   -0.00370385   0.0185127   0.00296177   -3.99937e-06   9.33055e-06   0   -8.47033e-22   0   -4.23516e-22
2.97625  2.7796e-05   -0.0037184   0.0185272   0.00296177   -4.0081e-06   9.33929e-06   0   -8.47033e-22   0   -4.23516e-22
2.9743  2.78039e-05   -0.00373297   0.0185418   0.00296177   -4.01685e-06   9.34804e-06   0   -8.47033e-22   -1.69407e-21   -6.35275e-22
2.97235  2.78117e-05   -0.00374758   0.0185565   0.00296178   -4.02561e-06   9.35681e-06   0   0   0   -4.23516e-22
2.9704  2.78196e-05   -0.00376221   0.0185711   0.00296178   -4.03439e-06   9.3656e-06   0   0   0   -4.23516e-22
2.96845  2.78274e-05   -0.00377687   0.0185858   0.00296178   -4.04319e-06   9.3744e-06   0   0   0   0
2.9665  2.78353e-05   -0.00379156   0.0186005   0.00296179   -4.05201e-06   9.38323e-06   0   0   -1.69407e-21   -4.23516e-22
2.96455  2.78433e-05   -0.00380628   0.0186152   0.00296179   -4.06084e-06   9.39207e-06   0   0   0   -4.23516e-22
2.9626  2.78512e-05   -0.00382103   0.01863   0.0029618   -4.06969e-06   9.40092e-06   0   0   -1.69407e-21   -2.11758e-22
2.96065  2.78591e-05   -0.0038358   0.0186448   0.0029618   -4.07856e-06   9.4098e-06   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.9587  2.78671e-05   -0.00385061   0.0186596   0.0029618   -4.08745e-06   9.41869e-06   0   0   0   0
2.95675  2.78751e-05   -0.00386545   0.0186745   0.00296181   -4.09635e-06   9.4276e-06   0   0   0   -2.11758e-22
2.9548  2.78831e-05   -0.00388031   0.0186894   0.00296181   -4.10527e-06   9.43653e-06   0   -8.47033e-22   0   -2.11758e-22
2.95285  2.78911e-05   -0.00389521   0.0187043   0.00296181   -4.11421e-06   9.44548e-06   0   0   -1.69407e-21   0
2.9509  2.78991e-05   -0.00391013   0.0187192   0.00296182   -4.12317e-06   9.45444e-06   0   -8.47033e-22   0   -6.35275e-22
2.94895  2.79072e-05   -0.00392508   0.0187342   0.00296182   -4.13214e-06   9.46342e-06   0   -8.47033e-22   0   -2.11758e-22
2.947  2.79152e-05   -0.00394007   0.0187492   0.00296182   -4.14114e-06   9.47242e-06   0   0   1.69407e-21   -2.11758e-22
2.94505  2.79233e-05   -0.00395508   0.0187642   0.00296183   -4.15015e-06   9.48144e-06   0   0   0   -4.23516e-22
2.9431  2.79314e-05   -0.00397012   0.0187793   0.00296183   -4.15917e-06   9.49047e-06   0   0   0   -6.35275e-22
2.94115  2.79395e-05   -0.0039852   0.0187944   0.00296184   -4.16822e-06   9.49952e-06   0   -8.47033e-22   0   -6.35275e-22
2.9392  2.79477e-05   -0.0040003   0.0188095   0.00296184   -4.17728e-06   9.5086e-06   0   -8.47033e-22   1.69407e-21   -2.11758e-22
2.93725  2.79558e-05   -0.00401543   0.0188246   0.00296184   -4.18637e-06   9.51768e-06   0   -1.69407e-21   1.69407e-21   -6.35275e-22
2.9353  2.7964e-05   -0.0040306   0.0188398   0.00296185   -4.19547e-06   9.52679e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
2.93335  2.79722e-05   -0.00404579   0.018855   0.00296185   -4.20458e-06   9.53592e-06   0   -8.47033e-22   0   0
2.9314  2.79804e-05   -0.00406101   0.0188703   0.00296185   -4.21372e-06   9.54506e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
2.92945  2.79886e-05   -0.00407627   0.0188856   0.00296186   -4.22288e-06   9.55422e-06   0   0   0   -4.23516e-22
2.9275  2.79969e-05   -0.00409155   0.0189009   0.00296186   -4.23205e-06   9.5634e-06   0   -8.47033e-22   1.69407e-21   -6.35275e-22
2.92555  2.80051e-05   -0.00410687   0.0189162   0.00296187   -4.24124e-06   9.5726e-06   0   -8.47033e-22   0   -2.11758e-22
2.9236  2.80134e-05   -0.00412221   0.0189316   0.00296187   -4.25045e-06   9.58182e-06   0   -8.47033e-22   0   0
2.92165  2.80217e-05   -0.00413759   0.018947   0.00296187   -4.25968e-06   9.59105e-06   0   -8.47033e-22   0   0
2.9197  2.803e-05   -0.004153   0.0189624   0.00296188   -4.26893e-06   9.6003e-06   0   0   -1.69407e-21   0
2.91775  2.80383e-05   -0.00416844   0.0189778   0.00296188   -4.27819e-06   9.60958e-06   0   -8.47033e-22   0   -8.47033e-22
2.9158  2.80467e-05   -0.0041839   0.0189933   0.00296189   -4.28747e-06   9.61887e-06   0   -8.47033e-22   0   -6.35275e-22
2.91385  2.80551e-05   -0.00419941   0.0190089   0.00296189   -4.29678e-06   9.62818e-06   0   -8.47033e-22   0   -2.11758e-22
2.9119  2.80635e-05   -0.00421494   0.0190244   0.00296189   -4.3061e-06   9.63751e-06   0   0   1.69407e-21   -8.47033e-22
2.90995  2.80719e-05   -0.0042305   0.01904   0.0029619   -4.31544e-06   9.64685e-06   0   0   0   -6.35275e-22
2.908  2.80803e-05   -0.00424609   0.0190556   0.0029619   -4.3248e-06   9.65622e-06   0   -8.47033e-22   0   -4.23516e-22
2.90605  2.80887e-05   -0.00426172   0.0190712   0.0029619   -4.33417e-06   9.6656e-06   0   0   0   -2.11758e-22
2.9041  2.80972e-05   -0.00427737   0.0190869   0.00296191   -4.34357e-06   9.67501e-06   0   0   -1.69407e-21   0
2.90215  2.81057e-05   -0.00429306   0.0191026   0.00296191   -4.35299e-06   9.68443e-06   0   0   0   -4.23516e-22
2.9002  2.81142e-05   -0.00430878   0.0191184   0.00296192   -4.36242e-06   9.69387e-06   0   -8.47033e-22   0   -6.35275e-22
2.89825  2.81227e-05   -0.00432453   0.0191341   0.00296192   -4.37187e-06   9.70333e-06   0   0   -1.69407e-21   -4.23516e-22
2.8963  2.81312e-05   -0.00434032   0.0191499   0.00296192   -4.38135e-06   9.71281e-06   0   0   -1.69407e-21   0
2.89435  2.81398e-05   -0.00435613   0.0191658   0.00296193   -4.39084e-06   9.72231e-06   0   -8.47033e-22   0   -6.35275e-22
2.8924  2.81483e-05   -0.00437198   0.0191816   0.00296193   -4.40035e-06   9.73183e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
2.89045  2.81569e-05   -0.00438786   0.0191975   0.00296194   -4.40988e-06   9.74136e-06   0   0   0   -4.23516e-22
2.8885  2.81655e-05   -0.00440377   0.0192135   0.00296194   -4.41943e-06   9.75092e-06   0   0   0   -4.23516e-22
2.88655  2.81742e-05   -0.00441972   0.0192294   0.00296194   -4.429e-06   9.7605e-06   0   -8.47033e-22   0   -4.23516e-22
2.8846  2.81828e-05   -0.00443569   0.0192454   0.00296195   -4.43858e-06   9.77009e-06   0   -8.47033e-22   0   -6.35275e-22
2.88265  2.81915e-05   -0.0044517   0.0192615   0.00296195   -4.44819e-06   9.77971e-06   0   -8.47033e-22   0   -6.35275e-22
2.8807  2.82002e-05   -0.00446774   0.0192775   0.00296196   -4.45782e-06   9.78934e-06   0   0   0   -4.23516e-22
2.87875  2.82089e-05   -0.00448382   0.0192936   0.00296196   -4.46747e-06   9.799e-06   0   -8.47033e-22   0   -6.35275e-22
2.8768  2.82176e-05   -0.00449992   0.0193097   0.00296197   -4.47713e-06   9.80867e-06   0   -8.47033e-22   0   -4.23516e-22
2.87485  2.82263e-05   -0.00451606   0.0193259   0.00296197   -4.48682e-06   9.81836e-06   0   0   -1.69407e-21   -2.11758e-22
2.8729  2.82351e-05   -0.00453223   0.0193421   0.00296197   -4.49652e-06   9.82808e-06   0   0   -1.69407e-21   0
2.87095  2.82439e-05   -0.00454844   0.0193583   0.00296198   -4.50625e-06   9.83781e-06   0   -8.47033e-22   0   0
2.869  2.82527e-05   -0.00456468   0.0193746   0.00296198   -4.51599e-06   9.84756e-06   0   -8.47033e-22   0   -6.35275e-22
2.86705  2.82615e-05   -0.00458095   0.0193909   0.00296199   -4.52576e-06   9.85733e-06   0   0   0   0
2.8651  2.82703e-05   -0.00459725   0.0194072   0.00296199   -4.53554e-06   9.86713e-06   0   -8.47033e-22   0   -4.23516e-22
2.86315  2.82792e-05   -0.00461359   0.0194236   0.00296199   -4.54535e-06   9.87694e-06   0   0   -1.69407e-21   -4.23516e-22
2.8612  2.8288e-05   -0.00462996   0.01944   0.002962   -4.55517e-06   9.88677e-06   0   0   -1.69407e-21   -2.11758e-22
2.85925  2.82969e-05   -0.00464636   0.0194564   0.002962   -4.56502e-06   9.89662e-06   0   -8.47033e-22   0   -6.35275e-22
2.8573  2.83058e-05   -0.0046628   0.0194728   0.00296201   -4.57488e-06   9.9065e-06   0   -8.47033e-22   0   -4.23516e-22
2.85535  2.83148e-05   -0.00467927   0.0194893   0.00296201   -4.58477e-06   9.91639e-06   0   -8.47033e-22   0   -6.35275e-22
2.8534  2.83237e-05   -0.00469578   0.0195059   0.00296202   -4.59468e-06   9.9263e-06   0   0   0   -4.23516e-22
2.85145  2.83327e-05   -0.00471232   0.0195224   0.00296202   -4.6046e-06   9.93624e-06   0   0   0   -4.23516e-22
2.8495  2.83417e-05   -0.00472889   0.019539   0.00296202   -4.61455e-06   9.94619e-06   0   -8.47033e-22   0   -6.35275e-22
2.84755  2.83507e-05   -0.0047455   0.0195556   0.00296203   -4.62452e-06   9.95617e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
2.8456  2.83597e-05   -0.00476214   0.0195723   0.00296203   -4.6345e-06   9.96616e-06   0   -8.47033e-22   0   -4.23516e-22
2.84365  2.83688e-05   -0.00477882   0.019589   0.00296204   -4.64451e-06   9.97618e-06   0   0   -1.69407e-21   0
2.8417  2.83778e-05   -0.00479553   0.0196057   0.00296204   -4.65454e-06   9.98621e-06   0   -1.69407e-21   1.69407e-21   -4.23516e-22
2.83975  2.83869e-05   -0.00481227   0.0196225   0.00296205   -4.66459e-06   9.99627e-06   0   -8.47033e-22   0   -4.23516e-22
2.8378  2.8396e-05   -0.00482905   0.0196393   0.00296205   -4.67466e-06   1.00063e-05   0   0   0   0
