radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.88885  3.20537e-05   0.000855186   0.0173856   0.00364815   -1.67578e-06   8.24245e-06   0   -1.05879e-21   0   -8.47033e-22
3.8869  3.20569e-05   0.000846897   0.0173939   0.00364815   -1.68075e-06   8.24743e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.88495  3.20602e-05   0.000838596   0.0174022   0.00364815   -1.68573e-06   8.25241e-06   0   -6.35275e-22   0   -4.23516e-22
3.883  3.20635e-05   0.000830282   0.0174105   0.00364816   -1.69072e-06   8.2574e-06   0   -6.35275e-22   0   -4.23516e-22
3.88105  3.20668e-05   0.000821956   0.0174188   0.00364816   -1.69572e-06   8.2624e-06   0   -6.35275e-22   0   -4.23516e-22
3.8791  3.20701e-05   0.000813617   0.0174272   0.00364816   -1.70073e-06   8.26741e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
3.87715  3.20734e-05   0.000805265   0.0174355   0.00364816   -1.70574e-06   8.27243e-06   0   -8.47033e-22   0   -8.47033e-22
3.8752  3.20768e-05   0.000796901   0.0174439   0.00364816   -1.71076e-06   8.27745e-06   0   -4.23516e-22   0   -4.23516e-22
3.87325  3.20801e-05   0.000788524   0.0174523   0.00364816   -1.71578e-06   8.28248e-06   0   -6.35275e-22   0   -8.47033e-22
3.8713  3.20835e-05   0.000780135   0.0174607   0.00364817   -1.72082e-06   8.28752e-06   0   -6.35275e-22   0   -4.23516e-22
3.86935  3.20868e-05   0.000771733   0.0174691   0.00364817   -1.72586e-06   8.29256e-06   0   -4.23516e-22   0   -4.23516e-22
3.8674  3.20902e-05   0.000763318   0.0174775   0.00364817   -1.73091e-06   8.29761e-06   0   -1.05879e-21   0   -8.47033e-22
3.86545  3.20936e-05   0.00075489   0.017486   0.00364817   -1.73597e-06   8.30267e-06   0   -1.05879e-21   0   -8.47033e-22
3.8635  3.2097e-05   0.00074645   0.0174944   0.00364817   -1.74103e-06   8.30774e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.86155  3.21004e-05   0.000737997   0.0175029   0.00364817   -1.74611e-06   8.31282e-06   0   -1.05879e-21   0   -8.47033e-22
3.8596  3.21038e-05   0.000729531   0.0175113   0.00364817   -1.75119e-06   8.3179e-06   0   -4.23516e-22   0   -4.23516e-22
3.85765  3.21072e-05   0.000721052   0.0175198   0.00364818   -1.75627e-06   8.32299e-06   0   -2.11758e-22   0   0
3.8557  3.21106e-05   0.000712561   0.0175283   0.00364818   -1.76137e-06   8.32809e-06   0   -4.23516e-22   0   -4.23516e-22
3.85375  3.21141e-05   0.000704056   0.0175368   0.00364818   -1.76647e-06   8.3332e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
3.8518  3.21175e-05   0.000695539   0.0175454   0.00364818   -1.77159e-06   8.33831e-06   0   -4.23516e-22   0   -4.23516e-22
3.84985  3.2121e-05   0.000687008   0.0175539   0.00364818   -1.7767e-06   8.34343e-06   0   -6.35275e-22   -1.69407e-21   -4.23516e-22
3.8479  3.21244e-05   0.000678465   0.0175625   0.00364818   -1.78183e-06   8.34856e-06   0   -6.35275e-22   1.69407e-21   -4.23516e-22
3.84595  3.21279e-05   0.000669909   0.017571   0.00364819   -1.78697e-06   8.3537e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.844  3.21314e-05   0.00066134   0.0175796   0.00364819   -1.79211e-06   8.35885e-06   0   -6.35275e-22   0   -8.47033e-22
3.84205  3.21349e-05   0.000652757   0.0175882   0.00364819   -1.79726e-06   8.364e-06   0   0   0   0
3.8401  3.21384e-05   0.000644162   0.0175968   0.00364819   -1.80242e-06   8.36916e-06   0   -4.23516e-22   0   -4.23516e-22
3.83815  3.21419e-05   0.000635553   0.0176054   0.00364819   -1.80758e-06   8.37433e-06   0   -6.35275e-22   -1.69407e-21   -8.47033e-22
3.8362  3.21455e-05   0.000626932   0.017614   0.00364819   -1.81276e-06   8.37951e-06   0   -4.23516e-22   0   -4.23516e-22
3.83425  3.2149e-05   0.000618297   0.0176227   0.0036482   -1.81794e-06   8.38469e-06   0   -4.23516e-22   0   -4.23516e-22
3.8323  3.21526e-05   0.000609649   0.0176313   0.0036482   -1.82313e-06   8.38988e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.83035  3.21561e-05   0.000600988   0.01764   0.0036482   -1.82833e-06   8.39509e-06   0   -4.23516e-22   0   -4.23516e-22
3.8284  3.21597e-05   0.000592313   0.0176487   0.0036482   -1.83353e-06   8.40029e-06   0   -2.11758e-22   0   0
3.82645  3.21633e-05   0.000583625   0.0176574   0.0036482   -1.83875e-06   8.40551e-06   0   -8.47033e-22   0   -8.47033e-22
3.8245  3.21669e-05   0.000574924   0.0176661   0.0036482   -1.84397e-06   8.41074e-06   0   -1.05879e-21   0   -8.47033e-22
3.82255  3.21705e-05   0.00056621   0.0176748   0.00364821   -1.8492e-06   8.41597e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.8206  3.21741e-05   0.000557483   0.0176836   0.00364821   -1.85443e-06   8.42121e-06   0   0   0   0
3.81865  3.21777e-05   0.000548742   0.0176923   0.00364821   -1.85968e-06   8.42646e-06   0   -6.35275e-22   0   -8.47033e-22
3.8167  3.21813e-05   0.000539987   0.0177011   0.00364821   -1.86493e-06   8.43171e-06   0   -6.35275e-22   1.69407e-21   -4.23516e-22
3.81475  3.2185e-05   0.000531219   0.0177098   0.00364821   -1.8702e-06   8.43698e-06   0   -1.05879e-21   1.69407e-21   -8.47033e-22
