"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.00029850306,7.9964642e-17,0,-2.4769852,-0.00019653744,0,-0.00019653744,2.4832194,0,0,0,0.0012474571,-0.0014869353,-1.1792246e-07,0,-1.1792246e-07,0.0014891844,0,0,0,0,5.3593006e-19,3.8492228e-21,0,3.8492228e-21,-2.2467177e-19,0,0,0,-2.6038787e-19,1,0.1014,0.2014,0,0
0,0.000293113,6.7972356e-17,0,-2.3741393,-9.2448783e-05,0,-9.2448783e-05,2.4008584,0,0,0,0.0053442358,-0.0014276879,-5.5469268e-08,0,-5.5469268e-08,0.0014373099,0,0,0,0,5.3250088e-19,1.2198479e-20,0,1.2198479e-20,7.1904297e-20,0,0,0,-3.9321527e-19,1,0.1053,0.2053,0,0
0,0.000287723,5.5980116e-17,0,-2.2712936,1.1639469e-05,0,1.1639469e-05,2.3184977,0,0,0,0.0094409995,-0.0013684407,6.9836812e-09,0,6.9836812e-09,0.0013854356,0,0,0,0,5.2907175e-19,2.0547703e-20,0,2.0547703e-20,3.6847924e-19,0,0,0,-5.2604215e-19,1,0.10919999,0.20919999,0,0
0,0.00028233294,4.3987834e-17,0,-2.1684477,0.00011572812,0,0.00011572812,2.2361364,0,0,0,0.013537779,-0.0013091933,6.9436872e-08,0,6.9436872e-08,0.001333561,0,0,0,0,5.2564257e-19,2.8896957e-20,0,2.8896957e-20,6.6505528e-19,0,0,0,-6.5886957e-19,1,0.1131,0.2131,0,0
0,0.00027694294,3.1995594e-17,0,-2.0656021,0.00021981637,0,0.00021981637,2.1537757,0,0,0,0.017634541,-0.0012499461,1.3188982e-07,0,1.3188982e-07,0.0012816866,0,0,0,0,5.2221339e-19,3.7246182e-20,0,3.7246182e-20,9.6163024e-19,0,0,0,-7.9169648e-19,1,0.11699999,0.21699999,0,0
0,0.00027243781,2.5998105e-17,0,-2.0153637,8.1413556e-05,0,8.1413556e-05,2.0791624,0,0,0,0.012759873,-0.0012168762,4.8847969e-08,0,4.8847969e-08,0.0012398418,0,0,0,0,3.6796147e-19,3.7510961e-20,0,3.7510961e-20,2.1298647e-21,0,0,0,-4.2406277e-19,1,0.1209,0.2209,0,0
0,0.00026793379,1.9993602e-17,0,-1.9604169,2.5559411e-05,0,2.5559411e-05,2.0102966,0,0,0,0.0099759707,-0.001182238,1.533552e-08,0,1.533552e-08,0.0012001928,0,0,0,0,2.9449664e-19,2.9319404e-20,0,2.9319404e-20,-2.7899222e-20,0,0,0,-3.5810184e-19,1,0.1248,0.22480001,0,0
0,0.00026342983,1.3989121e-17,0,-1.9054703,-3.0294519e-05,0,-3.0294519e-05,1.9414308,0,0,0,0.007192079,-0.0011475999,-1.8176804e-08,0,-1.8176804e-08,0.0011605439,0,0,0,0,2.2103209e-19,2.1127878e-20,0,2.1127878e-20,-5.7928189e-20,0,0,0,-2.9214117e-19,1,0.12869999,0.2287,0,0
0,0.00025892584,7.9846189e-18,0,-1.8505235,-8.6148662e-05,0,-8.6148662e-05,1.8725649,0,0,0,0.004408177,-0.0011129616,-5.1689256e-08,0,-5.1689256e-08,0.0011208948,0,0,0,0,1.4756728e-19,1.2936321e-20,0,1.2936321e-20,-8.7957275e-20,0,0,0,-2.2618023e-19,1,0.13260001,0.2326,0,0
0,0.00025442184,1.9801389e-18,0,-1.7955768,-0.00014200259,0,-0.00014200259,1.8036993,0,0,0,0.0016242857,-0.0010783235,-8.5201577e-08,0,-8.5201577e-08,0.001081246,0,0,0,0,7.4102736e-20,4.744796e-21,0,4.744796e-21,-1.1798625e-19,0,0,0,-1.6021956e-19,1,0.1365,0.23649999,0,0
0,0.00025023491,-2.1890233e-18,0,-1.7384062,-0.00014865525,0,-0.00014865525,1.7437301,0,0,0,0.0010645112,-0.0010436854,-8.9193158e-08,0,-8.9193158e-08,0.0010456004,0,0,0,0,1.7154611e-20,-1.5366105e-21,0,-1.5366105e-21,-1.1768891e-19,0,0,0,-8.6779311e-20,1,0.14039999,0.2404,0,0
0,0.00024648444,-3.8316569e-18,0,-1.6781745,-8.7577595e-05,0,-8.7577595e-05,1.6960083,0,0,0,0.0035664518,-0.0010090474,-5.2546557e-08,0,-5.2546557e-08,0.0010154661,0,0,0,0,-1.7056564e-20,-5.1884985e-21,0,-5.1884985e-21,-7.5644471e-20,0,0,0,-3.043379e-21,1,0.14429998,0.24429999,0,0
0,0.00024273395,-5.4742966e-18,0,-1.6179427,-2.6499698e-05,0,-2.6499698e-05,1.6482865,0,0,0,0.006068402,-0.0009744094,-1.5899818e-08,0,-1.5899818e-08,0.0009853316,0,0,0,0,-5.1267872e-20,-8.8404007e-21,0,-8.8404007e-21,-3.3599883e-20,0,0,0,8.0692871e-20,1,0.14820001,0.2482,0,0
0,0.00023898347,-7.1169305e-18,0,-1.557711,3.4577963e-05,0,3.4577963e-05,1.6005647,0,0,0,0.0085703423,-0.00093977147,2.074678e-08,0,2.074678e-08,0.00095519732,0,0,0,0,-8.5479048e-20,-1.2492288e-20,0,-1.2492288e-20,8.4445447e-21,0,0,0,1.6442881e-19,1,0.1521,0.25209999,0,0
0,0.00023523298,-8.7595763e-18,0,-1.497479,9.5656091e-05,0,9.5656091e-05,1.5528426,0,0,0,0.011072302,-0.00090513332,5.739366e-08,0,5.739366e-08,0.00092506281,0,0,0,0,-1.1969049e-19,-1.6144205e-20,0,-1.6144205e-20,5.0489295e-20,0,0,0,2.4816538e-19,1,0.15600002,0.25600001,0,0
0,0.0002314825,-1.040221e-17,0,-1.4372473,0.00015673376,0,0.00015673376,1.5051209,0,0,0,0.013574243,-0.00087049539,9.404026e-08,0,9.404026e-08,0.00089492853,0,0,0,0,-1.5390166e-19,-1.9796093e-20,0,-1.9796093e-20,9.2533722e-20,0,0,0,3.3190131e-19,1,0.15990001,0.2599,0,0
0,0.00022827167,-1.1045957e-17,0,-1.4056704,6.7528454e-05,0,6.7528454e-05,1.4595867,0,0,0,0.010783521,-0.00084987353,4.0517062e-08,0,4.0517062e-08,0.00086928351,0,0,0,0,7.845806e-19,-0,0,-0,1.216168e-19,0,0,0,-2.804089e-19,1,0.1638,0.2638,0,0
0,0.00022516149,-1.1500452e-17,0,-1.3743118,3.6613928e-05,0,3.6613928e-05,1.4199657,0,0,0,0.0091309976,-0.00083006674,2.1968317e-08,0,2.1968317e-08,0.00084650225,0,0,0,0,6.7502162e-19,-0,0,-0,4.5391439e-20,0,0,0,-2.455579e-19,1,0.16769999,0.26769999,0,0
0,0.00022205128,-1.195495e-17,0,-1.342953,5.6991698e-06,0,5.6991698e-06,1.3803445,0,0,0,0.0074784607,-0.00081025984,3.4194301e-09,0,3.4194301e-09,0.00082372082,0,0,0,0,5.6546186e-19,-0,0,-0,-3.0834505e-20,0,0,0,-2.1070661e-19,1,0.17160001,0.27160001,0,0
0,0.0002189411,-1.2409445e-17,0,-1.3115944,-2.5215353e-05,0,-2.5215353e-05,1.3407235,0,0,0,0.0058259368,-0.00079045311,-1.5129315e-08,0,-1.5129315e-08,0.00080093957,0,0,0,0,4.5590287e-19,-0,0,-0,-1.0705987e-19,0,0,0,-1.7585559e-19,1,0.17550001,0.2755,0,0
0,0.00021583091,-1.2863941e-17,0,-1.2802359,-5.6129877e-05,0,-5.6129877e-05,1.3011026,0,0,0,0.0041734129,-0.00077064638,-3.3678059e-08,0,-3.3678059e-08,0.00077815831,0,0,0,0,3.4634391e-19,-0,0,-0,-1.8328523e-19,0,0,0,-1.4100457e-19,1,0.1794,0.27939999,0,0
0,0.00021272071,-1.3318439e-17,0,-1.248877,-8.7044631e-05,0,-8.7044631e-05,1.2614814,0,0,0,0.002520876,-0.00075083948,-5.2226945e-08,0,-5.2226945e-08,0.00075537688,0,0,0,0,2.3678412e-19,-0,0,-0,-2.5951117e-19,0,0,0,-1.0615328e-19,1,0.18330002,0.28330001,0,0
