"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.0003078678,3.1883122e-16,0,-2.0525212,-3.3630193e-05,0,-3.3630193e-05,2.0904737,0,0,0,0.0075902157,-0.001236068,-2.0178286e-08,0,-2.0178286e-08,0.0012497292,0,0,0,0,2.5986153e-19,5.7177293e-21,0,5.7177293e-21,-5.5515865e-19,0,0,0,8.382927e-21,1,0.14820001,0.2482,0,0
0,0.00030311014,2.770158e-16,0,-1.9761206,4.3031112e-05,0,4.3031112e-05,2.0299406,0,0,0,0.010764237,-0.0011921308,2.5818427e-08,0,2.5818427e-08,0.0012115056,0,0,0,0,2.2715695e-19,3.9067102e-21,0,3.9067102e-21,-7.3780576e-19,0,0,0,1.6113437e-19,1,0.1521,0.25209999,0,0
0,0.00029835245,2.3520003e-16,0,-1.8997194,0.00011969301,0,0.00011969301,1.9694074,0,0,0,0.013938283,-0.0011481933,7.1815492e-08,0,7.1815492e-08,0.0011732817,0,0,0,0,1.9445212e-19,2.0956768e-21,0,2.0956768e-21,-9.2045433e-19,0,0,0,3.1388697e-19,1,0.15600002,0.25600001,0,0
0,0.00029359481,1.933846e-16,0,-1.8233187,0.00019635432,0,0.00019635432,1.9088745,0,0,0,0.017112305,-0.0011042561,1.1781221e-07,0,1.1781221e-07,0.0011350581,0,0,0,0,1.6174754e-19,2.8465754e-22,0,2.8465754e-22,-1.1031014e-18,0,0,0,4.6663843e-19,1,0.15990001,0.2599,0,0
0,0.00028952167,1.6997396e-16,0,-1.7832662,8.3783452e-05,0,8.3783452e-05,1.8511225,0,0,0,0.013570397,-0.0010781052,5.0270195e-08,0,5.0270195e-08,0.001102526,0,0,0,0,3.3221959e-19,2.7804927e-20,0,2.7804927e-20,-3.1083023e-19,0,0,0,2.6528089e-20,1,0.1638,0.2638,0,0
0,0.00028557621,1.4997912e-16,0,-1.7434903,4.490613e-05,0,4.490613e-05,1.8008655,0,0,0,0.011474334,-0.0010529815,2.6943832e-08,0,2.6943832e-08,0.0010736303,0,0,0,0,3.1007442e-19,2.0990685e-20,0,2.0990685e-20,-2.1702629e-19,0,0,0,-3.9437202e-20,1,0.16769999,0.26769999,0,0
0,0.00028163075,1.2998413e-16,0,-1.7037141,6.0285124e-06,0,6.0285124e-06,1.7506083,0,0,0,0.0093782544,-0.0010278577,3.6172902e-09,0,3.6172902e-09,0.0010447343,0,0,0,0,2.8792906e-19,1.4176393e-20,0,1.4176393e-20,-1.2322162e-19,0,0,0,-1.05403e-19,1,0.17160001,0.27160001,0,0
0,0.00027768529,1.0998929e-16,0,-1.6639384,-3.2848806e-05,0,-3.2848806e-05,1.7003514,0,0,0,0.007282191,-0.0010027339,-1.9709073e-08,0,-1.9709073e-08,0.0010158385,0,0,0,0,2.6578386e-19,7.3621522e-21,0,7.3621522e-21,-2.9417674e-20,0,0,0,-1.7136829e-19,1,0.17550001,0.2755,0,0
0,0.00027373983,8.9994451e-17,0,-1.6241626,-7.1726128e-05,0,-7.1726128e-05,1.6500945,0,0,0,0.0051861275,-0.00097761012,-4.3035438e-08,0,-4.3035438e-08,0.00098694267,0,0,0,0,2.4363866e-19,5.4791113e-22,0,5.4791113e-22,6.4386272e-20,0,0,0,-2.3733358e-19,1,0.1794,0.27939999,0,0
0,0.00026979434,6.9999465e-17,0,-1.5843863,-0.00011060375,0,-0.00011060375,1.5998372,0,0,0,0.0030900482,-0.0009524863,-6.6361977e-08,0,-6.6361977e-08,0.0009580467,0,0,0,0,2.214933e-19,-6.2663819e-21,0,-6.2663819e-21,1.5819094e-19,0,0,0,-3.0329937e-19,1,0.18330002,0.28330001,0,0
0,0.00026584888,5.0004623e-17,0,-1.5446105,-0.00014948107,0,-0.00014948107,1.5495802,0,0,0,0.00099398463,-0.00092736259,-8.9688342e-08,0,-8.9688342e-08,0.0009291509,0,0,0,0,1.9934811e-19,-1.3080623e-20,0,-1.3080623e-20,2.5199489e-19,0,0,0,-3.6926467e-19,1,0.18720001,0.2872,0,0
