"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,7.9275e-05,2.9175e-08,0,-0.12237,0.010068,0,0.010068,0.10139,0,0,0,-0.0041966,-7.0904e-05,6.0405e-06,0,6.0405e-06,6.3351e-05,0,0,0,0,6.4698e-20,0,0,0,-2.0692e-20,0,0,0,-1.2251e-20,1,0.8658,0.9658,0,0
0,7.8927e-05,3.0481e-08,0,-0.12083,0.010205,0,0.010205,0.098895,0,0,0,-0.004386,-6.9864e-05,6.1228e-06,0,6.1228e-06,6.1969e-05,0,0,0,0,6.6475e-20,0,0,0,-2.0948e-20,0,0,0,-1.2588e-20,1,0.8697,0.9697,0,0
0,7.8637e-05,3.063e-08,0,-0.11708,0.0033281,0,0.0033281,0.12259,0,0,0,0.0011018,-7.0912e-05,1.9968e-06,0,1.9968e-06,7.2896e-05,0,0,0,0,0,0,0,0,0,0,0,0,-1.0213e-20,1,0.8736,0.9736,0,0
0,7.8395e-05,2.9817e-08,0,-0.11642,0.0032941,0,0.0032941,0.12214,0,0,0,0.0011444,-7.0537e-05,1.9765e-06,0,1.9765e-06,7.2596e-05,0,0,0,0,0,0,0,0,0,0,0,0,-9.995e-21,1,0.8775,0.9775,0,0
0,7.8152e-05,2.9005e-08,0,-0.11575,0.0032602,0,0.0032602,0.12168,0,0,0,0.0011869,-7.0161e-05,1.9561e-06,0,1.9561e-06,7.2297e-05,0,0,0,0,0,0,0,0,0,0,0,0,-9.7766e-21,1,0.8814,0.9814,0,0
0,7.7909e-05,2.8193e-08,0,-0.11508,0.0032263,0,0.0032263,0.12123,0,0,0,0.0012294,-6.9785e-05,1.9357e-06,0,1.9357e-06,7.1998e-05,0,0,0,0,0,0,0,0,0,0,0,0,-9.5582e-21,1,0.8853,0.9853,0,0
0,7.7666e-05,2.738e-08,0,-0.11441,0.0031923,0,0.0031923,0.12077,0,0,0,0.0012719,-6.941e-05,1.9154e-06,0,1.9154e-06,7.1699e-05,0,0,0,0,0,0,0,0,0,0,0,0,-9.3398e-21,1,0.8892,0.9892,0,0
0,7.7424e-05,2.6568e-08,0,-0.11374,0.0031584,0,0.0031584,0.12031,0,0,0,0.0013145,-6.9034e-05,1.895e-06,0,1.895e-06,7.14e-05,0,0,0,0,0,0,0,0,0,0,0,0,-9.1214e-21,1,0.8931,0.9931,0,0
0,7.7181e-05,2.5756e-08,0,-0.11307,0.0031244,0,0.0031244,0.11986,0,0,0,0.001357,-6.8658e-05,1.8747e-06,0,1.8747e-06,7.1101e-05,0,0,0,0,0,0,0,0,0,0,0,0,-8.903e-21,1,0.897,0.997,0,0
0,7.6938e-05,2.4943e-08,0,-0.1124,0.0030905,0,0.0030905,0.1194,0,0,0,0.0013995,-6.8283e-05,1.8543e-06,0,1.8543e-06,7.0802e-05,0,0,0,0,0,0,0,0,0,0,0,0,-8.6846e-21,1,0.9009,1.0009,0,0
0,7.6696e-05,2.4131e-08,0,-0.11174,0.0030565,0,0.0030565,0.11895,0,0,0,0.0014421,-6.7907e-05,1.8339e-06,0,1.8339e-06,7.0503e-05,0,0,0,0,0,0,0,0,0,0,0,0,-8.4662e-21,1,0.9048,1.0048,0,0
0,7.6453e-05,2.3319e-08,0,-0.11107,0.0030226,0,0.0030226,0.11849,0,0,0,0.0014846,-6.7531e-05,1.8136e-06,0,1.8136e-06,7.0204e-05,0,0,0,0,0,0,0,0,0,0,0,0,-8.2478e-21,1,0.9087,1.0087,0,0
0,7.621e-05,2.2506e-08,0,-0.1104,0.0029886,0,0.0029886,0.11803,0,0,0,0.0015271,-6.7156e-05,1.7932e-06,0,1.7932e-06,6.9905e-05,0,0,0,0,0,0,0,0,0,0,0,0,-8.0294e-21,1,0.9126,1.0126,0,0
0,7.5968e-05,2.1694e-08,0,-0.10973,0.0029547,0,0.0029547,0.11758,0,0,0,0.0015697,-6.678e-05,1.7728e-06,0,1.7728e-06,6.9605e-05,0,0,0,0,0,0,0,0,0,0,0,0,-7.811e-21,1,0.9165,1.0165,0,0
0,7.5725e-05,2.0882e-08,0,-0.10906,0.0029208,0,0.0029208,0.11712,0,0,0,0.0016122,-6.6404e-05,1.7525e-06,0,1.7525e-06,6.9306e-05,0,0,0,0,0,0,0,0,0,0,0,0,-7.5926e-21,1,0.9204,1.0204,0,0
0,7.5482e-05,2.0069e-08,0,-0.10839,0.0028868,0,0.0028868,0.11667,0,0,0,0.0016547,-6.6029e-05,1.7321e-06,0,1.7321e-06,6.9007e-05,0,0,0,0,0,0,0,0,0,0,0,0,-7.3742e-21,1,0.9243,1.0243,0,0
0,7.5239e-05,1.9257e-08,0,-0.10772,0.0028529,0,0.0028529,0.11621,0,0,0,0.0016973,-6.5653e-05,1.7117e-06,0,1.7117e-06,6.8708e-05,0,0,0,0,0,0,0,0,0,0,0,0,-7.1558e-21,1,0.9282,1.0282,0,0
0,7.4997e-05,1.8445e-08,0,-0.10706,0.0028189,0,0.0028189,0.11575,0,0,0,0.0017398,-6.5277e-05,1.6914e-06,0,1.6914e-06,6.8409e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.9374e-21,1,0.9321,1.0321,0,0
0,7.4754e-05,1.7632e-08,0,-0.10639,0.002785,0,0.002785,0.1153,0,0,0,0.0017823,-6.4902e-05,1.671e-06,0,1.671e-06,6.811e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.719e-21,1,0.936,1.036,0,0
0,7.4511e-05,1.682e-08,0,-0.10572,0.002751,0,0.002751,0.11484,0,0,0,0.0018249,-6.4526e-05,1.6506e-06,0,1.6506e-06,6.7811e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.5006e-21,1,0.9399,1.0399,0,0
0,7.4269e-05,1.6008e-08,0,-0.10505,0.0027171,0,0.0027171,0.11439,0,0,0,0.0018674,-6.415e-05,1.6303e-06,0,1.6303e-06,6.7512e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.2822e-21,1,0.9438,1.0438,0,0
0,7.4026e-05,1.5195e-08,0,-0.10438,0.0026832,0,0.0026832,0.11393,0,0,0,0.0019099,-6.3775e-05,1.6099e-06,0,1.6099e-06,6.7213e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.0638e-21,1,0.9477,1.0477,0,0
0,7.3783e-05,1.4383e-08,0,-0.10371,0.0026492,0,0.0026492,0.11348,0,0,0,0.0019525,-6.3399e-05,1.5895e-06,0,1.5895e-06,6.6914e-05,0,0,0,0,0,0,0,0,0,0,0,0,-5.8454e-21,1,0.9516,1.0516,0,0
0,7.3541e-05,1.3571e-08,0,-0.10304,0.0026153,0,0.0026153,0.11302,0,0,0,0.001995,-6.3023e-05,1.5692e-06,0,1.5692e-06,6.6614e-05,0,0,0,0,0,0,0,0,0,0,0,0,-5.627e-21,1,0.9555,1.0555,0,0
0,7.3298e-05,1.2758e-08,0,-0.099674,0.0009979,0,0.0009979,0.12337,0,0,0,0.0047392,-6.2648e-05,5.9874e-07,0,5.9874e-07,7.1178e-05,0,0,0,0,-1.8648e-20,0,0,0,2.39e-20,0,0,0,8.1929e-21,1,0.9594,1.0594,0,0
0,7.3055e-05,1.1946e-08,0,-0.099107,0.0010469,0,0.0010469,0.12251,0,0,0,0.0046798,-6.2272e-05,6.2816e-07,0,6.2816e-07,7.0696e-05,0,0,0,0,-1.8879e-20,0,0,0,2.411e-20,0,0,0,7.8621e-21,1,0.9633,1.0633,0,0
0,7.2812e-05,1.1134e-08,0,-0.09854,0.001096,0,0.001096,0.12164,0,0,0,0.0046203,-6.1896e-05,6.5758e-07,0,6.5758e-07,7.0213e-05,0,0,0,0,-1.911e-20,0,0,0,2.4321e-20,0,0,0,7.5312e-21,1,0.9672,1.0672,0,0
0,7.257e-05,1.0321e-08,0,-0.097974,0.001145,0,0.001145,0.12078,0,0,0,0.0045609,-6.1521e-05,6.87e-07,0,6.87e-07,6.973e-05,0,0,0,0,-1.9342e-20,0,0,0,2.4532e-20,0,0,0,7.2004e-21,1,0.9711,1.0711,0,0
0,7.2327e-05,9.509e-09,0,-0.097407,0.001194,0,0.001194,0.11991,0,0,0,0.0045014,-6.1145e-05,7.1642e-07,0,7.1642e-07,6.9248e-05,0,0,0,0,-1.9573e-20,0,0,0,2.4742e-20,0,0,0,6.8695e-21,1,0.975,1.075,0,0
0,7.2084e-05,8.6967e-09,0,-0.09684,0.0012431,0,0.0012431,0.11905,0,0,0,0.004442,-6.077e-05,7.4584e-07,0,7.4584e-07,6.8765e-05,0,0,0,0,-1.9804e-20,0,0,0,2.4953e-20,0,0,0,6.5387e-21,1,0.9789,1.0789,0,0
0,7.1842e-05,7.8844e-09,0,-0.096274,0.0012921,0,0.0012921,0.11819,0,0,0,0.0043825,-6.0394e-05,7.7526e-07,0,7.7526e-07,6.8282e-05,0,0,0,0,-2.0036e-20,0,0,0,2.5163e-20,0,0,0,6.2079e-21,1,0.9828,1.0828,0,0
0,7.1599e-05,7.0721e-09,0,-0.095707,0.0013411,0,0.0013411,0.11732,0,0,0,0.0043231,-6.0018e-05,8.0468e-07,0,8.0468e-07,6.78e-05,0,0,0,0,-2.0267e-20,0,0,0,2.5374e-20,0,0,0,5.877e-21,1,0.9867,1.0867,0,0
0,7.1356e-05,6.2597e-09,0,-0.095141,0.0013902,0,0.0013902,0.11646,0,0,0,0.0042636,-5.9643e-05,8.341e-07,0,8.341e-07,6.7317e-05,0,0,0,0,-2.0498e-20,0,0,0,2.5585e-20,0,0,0,5.5462e-21,1,0.9906,1.0906,0,0
0,7.1114e-05,5.4474e-09,0,-0.094574,0.0014392,0,0.0014392,0.11559,0,0,0,0.0042042,-5.9267e-05,8.6352e-07,0,8.6352e-07,6.6834e-05,0,0,0,0,-2.0729e-20,0,0,0,2.5795e-20,0,0,0,5.2154e-21,1,0.9945,1.0945,0,0
0,7.0871e-05,4.6351e-09,0,-0.094007,0.0014882,0,0.0014882,0.11473,0,0,0,0.0041447,-5.8891e-05,8.9294e-07,0,8.9294e-07,6.6352e-05,0,0,0,0,-2.0961e-20,0,0,0,2.6006e-20,0,0,0,4.8845e-21,1,0.9984,1.0984,0,0
0,7.0628e-05,3.8227e-09,0,-0.093441,0.0015373,0,0.0015373,0.11387,0,0,0,0.0040853,-5.8516e-05,9.2236e-07,0,9.2236e-07,6.5869e-05,0,0,0,0,-2.1192e-20,0,0,0,2.6216e-20,0,0,0,4.5537e-21,1,1.0023,1.1023,0,0
0,7.0385e-05,3.0104e-09,0,-0.092874,0.0015863,0,0.0015863,0.113,0,0,0,0.0040258,-5.814e-05,9.5178e-07,0,9.5178e-07,6.5386e-05,0,0,0,0,-2.1423e-20,0,0,0,2.6427e-20,0,0,0,4.2228e-21,1,1.0062,1.1062,0,0
0,7.0143e-05,2.1981e-09,0,-0.092307,0.0016353,0,0.0016353,0.11214,0,0,0,0.0039664,-5.7764e-05,9.812e-07,0,9.812e-07,6.4904e-05,0,0,0,0,-2.1655e-20,0,0,0,2.6638e-20,0,0,0,3.892e-21,1,1.0101,1.1101,0,0
0,6.99e-05,1.3857e-09,0,-0.091741,0.0016844,0,0.0016844,0.11128,0,0,0,0.0039069,-5.7389e-05,1.0106e-06,0,1.0106e-06,6.4421e-05,0,0,0,0,-2.1886e-20,0,0,0,2.6848e-20,0,0,0,3.5612e-21,1,1.014,1.114,0,0
0,6.9657e-05,5.734e-10,0,-0.091174,0.0017334,0,0.0017334,0.11041,0,0,0,0.0038474,-5.7013e-05,1.04e-06,0,1.04e-06,6.3938e-05,0,0,0,0,-2.2117e-20,0,0,0,2.7059e-20,0,0,0,3.2303e-21,1,1.0179,1.1179,0,0
0,6.9415e-05,-2.3892e-10,0,-0.090608,0.0017824,0,0.0017824,0.10955,0,0,0,0.003788,-5.6637e-05,1.0695e-06,0,1.0695e-06,6.3456e-05,0,0,0,0,-2.2348e-20,0,0,0,2.7269e-20,0,0,0,2.8995e-21,1,1.0218,1.1218,0,0
0,6.9172e-05,-1.0513e-09,0,-0.090041,0.0018315,0,0.0018315,0.10868,0,0,0,0.0037285,-5.6262e-05,1.0989e-06,0,1.0989e-06,6.2973e-05,0,0,0,0,-2.258e-20,0,0,0,2.748e-20,0,0,0,2.5687e-21,1,1.0257,1.1257,0,0
0,6.8929e-05,-1.8636e-09,0,-0.089474,0.0018805,0,0.0018805,0.10782,0,0,0,0.0036691,-5.5886e-05,1.1283e-06,0,1.1283e-06,6.249e-05,0,0,0,0,-2.2811e-20,0,0,0,2.7691e-20,0,0,0,2.2378e-21,1,1.0296,1.1296,0,0
0,6.8687e-05,-2.6759e-09,0,-0.088908,0.0019295,0,0.0019295,0.10696,0,0,0,0.0036096,-5.551e-05,1.1577e-06,0,1.1577e-06,6.2008e-05,0,0,0,0,-2.3042e-20,0,0,0,2.7901e-20,0,0,0,1.907e-21,1,1.0335,1.1335,0,0
0,6.8444e-05,-3.4883e-09,0,-0.088341,0.0019786,0,0.0019786,0.10609,0,0,0,0.0035502,-5.5135e-05,1.1871e-06,0,1.1871e-06,6.1525e-05,0,0,0,0,-2.3274e-20,0,0,0,2.8112e-20,0,0,0,1.5761e-21,1,1.0374,1.1374,0,0
0,6.8201e-05,-4.3006e-09,0,-0.087774,0.0020276,0,0.0020276,0.10523,0,0,0,0.0034907,-5.4759e-05,1.2166e-06,0,1.2166e-06,6.1042e-05,0,0,0,0,-2.3505e-20,0,0,0,2.8322e-20,0,0,0,1.2453e-21,1,1.0413,1.1413,0,0
0,6.7958e-05,-5.1129e-09,0,-0.087208,0.0020766,0,0.0020766,0.10436,0,0,0,0.0034313,-5.4383e-05,1.246e-06,0,1.246e-06,6.056e-05,0,0,0,0,-2.3736e-20,0,0,0,2.8533e-20,0,0,0,9.1447e-22,1,1.0452,1.1452,0,0
0,6.7716e-05,-5.9252e-09,0,-0.086641,0.0021257,0,0.0021257,0.1035,0,0,0,0.0033718,-5.4008e-05,1.2754e-06,0,1.2754e-06,6.0077e-05,0,0,0,0,-2.3967e-20,0,0,0,2.8744e-20,0,0,0,5.8363e-22,1,1.0491,1.1491,0,0
0,6.7473e-05,-6.7376e-09,0,-0.086074,0.0021747,0,0.0021747,0.10264,0,0,0,0.0033124,-5.3632e-05,1.3048e-06,0,1.3048e-06,5.9594e-05,0,0,0,0,-2.4199e-20,0,0,0,2.8954e-20,0,0,0,2.5279e-22,1,1.053,1.153,0,0
0,6.7247e-05,-7.226e-09,0,-0.085508,0.0022237,0,0.0022237,0.10177,0,0,0,0.0032529,-5.3256e-05,1.3342e-06,0,1.3342e-06,5.9112e-05,0,0,0,0,-2.4126e-20,0,0,0,2.9059e-20,0,0,0,-1.0577e-22,1,1.0569,1.1569,0,0
0,6.7073e-05,-6.6653e-09,0,-0.084941,0.0022728,0,0.0022728,0.10091,0,0,0,0.0031935,-5.2881e-05,1.3637e-06,0,1.3637e-06,5.8629e-05,0,0,0,0,-2.3069e-20,0,0,0,2.8819e-20,0,0,0,-5.5413e-22,1,1.0608,1.1608,0,0
0,6.69e-05,-6.1046e-09,0,-0.084375,0.0023218,0,0.0023218,0.10004,0,0,0,0.003134,-5.2505e-05,1.3931e-06,0,1.3931e-06,5.8146e-05,0,0,0,0,-2.2012e-20,0,0,0,2.8579e-20,0,0,0,-1.0025e-21,1,1.0647,1.1647,0,0
0,6.6727e-05,-5.544e-09,0,-0.083808,0.0023708,0,0.0023708,0.099181,0,0,0,0.0030746,-5.2129e-05,1.4225e-06,0,1.4225e-06,5.7664e-05,0,0,0,0,-2.0955e-20,0,0,0,2.8339e-20,0,0,0,-1.4509e-21,1,1.0686,1.1686,0,0
0,6.6553e-05,-4.9833e-09,0,-0.083241,0.0024199,0,0.0024199,0.098317,0,0,0,0.0030151,-5.1754e-05,1.4519e-06,0,1.4519e-06,5.7181e-05,0,0,0,0,-1.9898e-20,0,0,0,2.8099e-20,0,0,0,-1.8992e-21,1,1.0725,1.1725,0,0
0,6.638e-05,-4.4226e-09,0,-0.082675,0.0024689,0,0.0024689,0.097453,0,0,0,0.0029557,-5.1378e-05,1.4813e-06,0,1.4813e-06,5.6698e-05,0,0,0,0,-1.8841e-20,0,0,0,2.7859e-20,0,0,0,-2.3476e-21,1,1.0764,1.1764,0,0
0,6.6206e-05,-3.8619e-09,0,-0.082108,0.0025179,0,0.0025179,0.096589,0,0,0,0.0028962,-5.1002e-05,1.5108e-06,0,1.5108e-06,5.6216e-05,0,0,0,0,-1.7784e-20,0,0,0,2.7619e-20,0,0,0,-2.796e-21,1,1.0803,1.1803,0,0
0,6.6033e-05,-3.3012e-09,0,-0.081541,0.002567,0,0.002567,0.095725,0,0,0,0.0028367,-5.0627e-05,1.5402e-06,0,1.5402e-06,5.5733e-05,0,0,0,0,-1.6727e-20,0,0,0,2.7379e-20,0,0,0,-3.2443e-21,1,1.0842,1.1842,0,0
0,6.586e-05,-2.7405e-09,0,-0.080975,0.002616,0,0.002616,0.094861,0,0,0,0.0027773,-5.0251e-05,1.5696e-06,0,1.5696e-06,5.525e-05,0,0,0,0,-1.567e-20,0,0,0,2.7139e-20,0,0,0,-3.6927e-21,1,1.0881,1.1881,0,0
0,6.5686e-05,-2.1799e-09,0,-0.080408,0.002665,0,0.002665,0.093997,0,0,0,0.0027178,-4.9875e-05,1.599e-06,0,1.599e-06,5.4768e-05,0,0,0,0,-1.4613e-20,0,0,0,2.6899e-20,0,0,0,-4.141e-21,1,1.092,1.192,0,0
0,6.5513e-05,-1.6192e-09,0,-0.079841,0.0027141,0,0.0027141,0.093133,0,0,0,0.0026584,-4.95e-05,1.6284e-06,0,1.6284e-06,5.4285e-05,0,0,0,0,-1.3556e-20,0,0,0,2.6659e-20,0,0,0,-4.5894e-21,1,1.0959,1.1959,0,0
0,6.5339e-05,-1.0585e-09,0,-0.079275,0.0027631,0,0.0027631,0.092269,0,0,0,0.0025989,-4.9124e-05,1.6579e-06,0,1.6579e-06,5.3802e-05,0,0,0,0,-1.2499e-20,0,0,0,2.6419e-20,0,0,0,-5.0378e-21,1,1.0998,1.1998,0,0
0,6.5166e-05,-4.9782e-10,0,-0.078708,0.0028121,0,0.0028121,0.091405,0,0,0,0.0025395,-4.8749e-05,1.6873e-06,0,1.6873e-06,5.332e-05,0,0,0,0,-1.1442e-20,0,0,0,2.6179e-20,0,0,0,-5.4861e-21,1,1.1037,1.2037,0,0
0,6.4993e-05,6.287e-11,0,-0.078142,0.0028612,0,0.0028612,0.090541,0,0,0,0.00248,-4.8373e-05,1.7167e-06,0,1.7167e-06,5.2837e-05,0,0,0,0,-1.0385e-20,0,0,0,2.5938e-20,0,0,0,-5.9345e-21,1,1.1076,1.2076,0,0
0,6.4819e-05,6.2356e-10,0,-0.077575,0.0029102,0,0.0029102,0.089678,0,0,0,0.0024206,-4.7997e-05,1.7461e-06,0,1.7461e-06,5.2354e-05,0,0,0,0,-9.3282e-21,0,0,0,2.5698e-20,0,0,0,-6.3829e-21,1,1.1115,1.2115,0,0
0,6.4646e-05,1.1842e-09,0,-0.077008,0.0029592,0,0.0029592,0.088814,0,0,0,0.0023611,-4.7622e-05,1.7755e-06,0,1.7755e-06,5.1872e-05,0,0,0,0,-8.2712e-21,0,0,0,2.5458e-20,0,0,0,-6.8312e-21,1,1.1154,1.2154,0,0
0,6.4472e-05,1.7449e-09,0,-0.076442,0.0030083,0,0.0030083,0.08795,0,0,0,0.0023017,-4.7246e-05,1.805e-06,0,1.805e-06,5.1389e-05,0,0,0,0,-7.2142e-21,0,0,0,2.5218e-20,0,0,0,-7.2796e-21,1,1.1193,1.2193,0,0
0,6.4299e-05,2.3056e-09,0,-0.075875,0.0030573,0,0.0030573,0.087086,0,0,0,0.0022422,-4.687e-05,1.8344e-06,0,1.8344e-06,5.0906e-05,0,0,0,0,-6.1572e-21,0,0,0,2.4978e-20,0,0,0,-7.7279e-21,1,1.1232,1.2232,0,0
0,6.4126e-05,2.8663e-09,0,-0.075308,0.0031063,0,0.0031063,0.086222,0,0,0,0.0021828,-4.6495e-05,1.8638e-06,0,1.8638e-06,5.0424e-05,0,0,0,0,-5.1002e-21,0,0,0,2.4738e-20,0,0,0,-8.1763e-21,1,1.1271,1.2271,0,0
0,6.3952e-05,3.427e-09,0,-0.074742,0.0031554,0,0.0031554,0.085358,0,0,0,0.0021233,-4.6119e-05,1.8932e-06,0,1.8932e-06,4.9941e-05,0,0,0,0,-4.0432e-21,0,0,0,2.4498e-20,0,0,0,-8.6247e-21,1,1.131,1.231,0,0
0,6.3779e-05,3.9877e-09,0,-0.074175,0.0032044,0,0.0032044,0.084494,0,0,0,0.0020639,-4.5743e-05,1.9226e-06,0,1.9226e-06,4.9458e-05,0,0,0,0,-2.9862e-21,0,0,0,2.4258e-20,0,0,0,-9.073e-21,1,1.1349,1.2349,0,0
0,6.3606e-05,4.5483e-09,0,-0.073608,0.0032534,0,0.0032534,0.08363,0,0,0,0.0020044,-4.5368e-05,1.9521e-06,0,1.9521e-06,4.8976e-05,0,0,0,0,-1.9292e-21,0,0,0,2.4018e-20,0,0,0,-9.5214e-21,1,1.1388,1.2388,0,0
0,6.3432e-05,5.109e-09,0,-0.073042,0.0033025,0,0.0033025,0.082766,0,0,0,0.0019449,-4.4992e-05,1.9815e-06,0,1.9815e-06,4.8493e-05,0,0,0,0,-8.7227e-22,0,0,0,2.3778e-20,0,0,0,-9.9698e-21,1,1.1427,1.2427,0,0
0,6.3259e-05,5.6697e-09,0,-0.072475,0.0033515,0,0.0033515,0.081902,0,0,0,0.0018855,-4.4616e-05,2.0109e-06,0,2.0109e-06,4.801e-05,0,0,0,0,1.8474e-22,0,0,0,2.3538e-20,0,0,0,-1.0418e-20,1,1.1466,1.2466,0,0
0,6.3085e-05,6.2304e-09,0,-0.071908,0.0034005,0,0.0034005,0.081039,0,0,0,0.001826,-4.4241e-05,2.0403e-06,0,2.0403e-06,4.7528e-05,0,0,0,0,1.2417e-21,0,0,0,2.3298e-20,0,0,0,-1.0866e-20,1,1.1505,1.2505,0,0
0,6.2912e-05,6.7911e-09,0,-0.071342,0.0034496,0,0.0034496,0.080175,0,0,0,0.0017666,-4.3865e-05,2.0697e-06,0,2.0697e-06,4.7045e-05,0,0,0,0,2.2987e-21,0,0,0,2.3058e-20,0,0,0,-1.1315e-20,1,1.1544,1.2544,0,0
0,6.2739e-05,7.3517e-09,0,-0.070775,0.0034986,0,0.0034986,0.079311,0,0,0,0.0017071,-4.3489e-05,2.0992e-06,0,2.0992e-06,4.6562e-05,0,0,0,0,3.3557e-21,0,0,0,2.2818e-20,0,0,0,-1.1763e-20,1,1.1583,1.2583,0,0
0,6.2565e-05,7.9124e-09,0,-0.070209,0.0035476,0,0.0035476,0.078447,0,0,0,0.0016477,-4.3114e-05,2.1286e-06,0,2.1286e-06,4.608e-05,0,0,0,0,4.4127e-21,0,0,0,2.2578e-20,0,0,0,-1.2212e-20,1,1.1622,1.2622,0,0
0,6.2392e-05,8.4731e-09,0,-0.069642,0.0035967,0,0.0035967,0.077583,0,0,0,0.0015882,-4.2738e-05,2.158e-06,0,2.158e-06,4.5597e-05,0,0,0,0,5.4697e-21,0,0,0,2.2338e-20,0,0,0,-1.266e-20,1,1.1661,1.2661,0,0
0,6.2218e-05,9.0338e-09,0,-0.069075,0.0036457,0,0.0036457,0.076719,0,0,0,0.0015288,-4.2362e-05,2.1874e-06,0,2.1874e-06,4.5114e-05,0,0,0,0,6.5267e-21,0,0,0,2.2098e-20,0,0,0,-1.3108e-20,1,1.17,1.27,0,0
0,6.2045e-05,9.5945e-09,0,-0.068509,0.0036947,0,0.0036947,0.075855,0,0,0,0.0014693,-4.1987e-05,2.2168e-06,0,2.2168e-06,4.4631e-05,0,0,0,0,7.5837e-21,0,0,0,2.1858e-20,0,0,0,-1.3557e-20,1,1.1739,1.2739,0,0
0,6.1872e-05,1.0155e-08,0,-0.067942,0.0037438,0,0.0037438,0.074991,0,0,0,0.0014099,-4.1611e-05,2.2463e-06,0,2.2463e-06,4.4149e-05,0,0,0,0,8.6406e-21,0,0,0,2.1618e-20,0,0,0,-1.4005e-20,1,1.1778,1.2778,0,0
0,6.1698e-05,1.0716e-08,0,-0.067375,0.0037928,0,0.0037928,0.074127,0,0,0,0.0013504,-4.1235e-05,2.2757e-06,0,2.2757e-06,4.3666e-05,0,0,0,0,9.6977e-21,0,0,0,2.1378e-20,0,0,0,-1.4453e-20,1,1.1817,1.2817,0,0
0,6.1525e-05,1.1277e-08,0,-0.066809,0.0038418,0,0.0038418,0.073263,0,0,0,0.001291,-4.086e-05,2.3051e-06,0,2.3051e-06,4.3183e-05,0,0,0,0,1.0755e-20,0,0,0,2.1138e-20,0,0,0,-1.4902e-20,1,1.1856,1.2856,0,0
0,6.1351e-05,1.1837e-08,0,-0.066242,0.0038909,0,0.0038909,0.0724,0,0,0,0.0012315,-4.0484e-05,2.3345e-06,0,2.3345e-06,4.2701e-05,0,0,0,0,1.1812e-20,0,0,0,2.0898e-20,0,0,0,-1.535e-20,1,1.1895,1.2895,0,0
0,6.1178e-05,1.2398e-08,0,-0.065675,0.0039399,0,0.0039399,0.071536,0,0,0,0.0011721,-4.0108e-05,2.3639e-06,0,2.3639e-06,4.2218e-05,0,0,0,0,1.2869e-20,0,0,0,2.0658e-20,0,0,0,-1.5799e-20,1,1.1934,1.2934,0,0
0,6.1005e-05,1.2959e-08,0,-0.065109,0.0039889,0,0.0039889,0.070672,0,0,0,0.0011126,-3.9733e-05,2.3934e-06,0,2.3934e-06,4.1735e-05,0,0,0,0,1.3926e-20,0,0,0,2.0418e-20,0,0,0,-1.6247e-20,1,1.1973,1.2973,0,0
0,6.0831e-05,1.3519e-08,0,-0.064542,0.004038,0,0.004038,0.069808,0,0,0,0.0010532,-3.9357e-05,2.4228e-06,0,2.4228e-06,4.1253e-05,0,0,0,0,1.4983e-20,0,0,0,2.0178e-20,0,0,0,-1.6695e-20,1,1.2012,1.3012,0,0
0,6.0658e-05,1.408e-08,0,-0.063975,0.004087,0,0.004087,0.068944,0,0,0,0.0009937,-3.8982e-05,2.4522e-06,0,2.4522e-06,4.077e-05,0,0,0,0,1.604e-20,0,0,0,1.9938e-20,0,0,0,-1.7144e-20,1,1.2051,1.3051,0,0
0,6.0485e-05,1.4641e-08,0,-0.063409,0.004136,0,0.004136,0.06808,0,0,0,0.00093425,-3.8606e-05,2.4816e-06,0,2.4816e-06,4.0287e-05,0,0,0,0,1.7097e-20,0,0,0,1.9698e-20,0,0,0,-1.7592e-20,1,1.209,1.309,0,0
0,6.0311e-05,1.5201e-08,0,-0.062842,0.0041851,0,0.0041851,0.067216,0,0,0,0.0008748,-3.823e-05,2.5111e-06,0,2.5111e-06,3.9805e-05,0,0,0,0,1.8154e-20,0,0,0,1.9458e-20,0,0,0,-1.804e-20,1,1.2129,1.3129,0,0
0,6.0138e-05,1.5762e-08,0,-0.062276,0.0042341,0,0.0042341,0.066352,0,0,0,0.00081534,-3.7855e-05,2.5405e-06,0,2.5405e-06,3.9322e-05,0,0,0,0,1.9211e-20,0,0,0,1.9218e-20,0,0,0,-1.8489e-20,1,1.2168,1.3168,0,0
0,5.9964e-05,1.6323e-08,0,-0.061709,0.0042831,0,0.0042831,0.065488,0,0,0,0.00075589,-3.7479e-05,2.5699e-06,0,2.5699e-06,3.8839e-05,0,0,0,0,2.0268e-20,0,0,0,1.8978e-20,0,0,0,-1.8937e-20,1,1.2207,1.3207,0,0
