Tempo	Sig Axial Desv	Tempo	Def Axial	Tempo	Def Lateral	Tempo	Def Volume
607.47754	50.84568	607.47754	0.234322	607.47754	-0.059740506	607.47754	0.11484098
608.47754	50.828285	608.47754	0.23438919	608.47754	-0.059873518	608.47754	0.11464215
609.47754	50.818592	609.47754	0.23466125	609.47754	-0.059899442	609.47754	0.11486237
610.47754	50.795776	610.47754	0.23466846	610.47754	-0.060091466	610.47754	0.11448554
611.47754	50.80838	611.47754	0.23448513	611.47754	-0.060132232	611.47754	0.11422067
612.47754	50.808933	612.47754	0.23496772	612.47754	-0.060275465	612.47754	0.11441679
613.47754	50.771793	613.47754	0.23494764	613.47754	-0.060356628	613.47754	0.11423437
614.47754	50.790615	614.47754	0.23516952	614.47754	-0.060459383	614.47754	0.11425076
615.47754	50.79422	615.47754	0.23536803	615.47754	-0.060544193	615.47754	0.11427965
616.47754	50.821663	616.47754	0.23526148	616.47754	-0.060677934	616.47754	0.11390562
617.47754	50.781902	617.47754	0.23532614	617.47754	-0.060791016	617.47754	0.11374412
618.47754	50.832924	618.47754	0.23561278	618.47754	-0.060843058	618.47754	0.11392666
619.47754	50.835236	619.47754	0.23562305	619.47754	-0.060930599	619.47754	0.11376186
620.47754	50.791752	620.47754	0.23572247	620.47754	-0.061037663	620.47754	0.11364714
621.47754	50.819096	621.47754	0.23584905	621.47754	-0.061160915	621.47754	0.11352723
622.47754	50.817432	622.47754	0.23602322	622.47754	-0.061270293	622.47754	0.11348263
623.47754	50.799496	623.47754	0.23620509	623.47754	-0.061347708	623.47754	0.11350966
624.47754	50.820343	624.47754	0.2363705	624.47754	-0.061510585	624.47754	0.11334934
625.47754	50.846367	625.47754	0.23651716	625.47754	-0.061610818	625.47754	0.11329553
626.47754	50.83123	626.47754	0.23655188	626.47754	-0.061682418	626.47754	0.11318704
627.47754	50.814392	627.47754	0.23658486	627.47754	-0.061834075	627.47754	0.1129167
628.47754	50.823902	628.47754	0.23657167	628.47754	-0.061889905	628.47754	0.11279186
629.47754	50.832691	629.47754	0.23684199	629.47754	-0.061982241	629.47754	0.1128775
630.47754	50.805855	630.47754	0.23667151	630.47754	-0.062069915	630.47754	0.11253168
631.47754	50.810875	631.47754	0.23685138	631.47754	-0.06217609	631.47754	0.11249919
632.47754	50.850986	632.47754	0.2372808	632.47754	-0.062261213	632.47754	0.11275838
633.47754	50.820488	633.47754	0.23727101	633.47754	-0.062366348	633.47754	0.11253831
634.47754	50.848156	634.47754	0.23729368	634.47754	-0.062459037	634.47754	0.1123756
635.47754	50.838886	635.47754	0.23740453	635.47754	-0.062549025	635.47754	0.11230649
636.47754	50.862534	636.47754	0.23766392	636.47754	-0.06266249	636.47754	0.11233895
637.47754	50.853001	637.47754	0.23777126	637.47754	-0.062747635	637.47754	0.11227599
638.47754	50.854053	638.47754	0.23792791	638.47754	-0.062868677	638.47754	0.11219056
639.47754	50.830967	639.47754	0.23780826	639.47754	-0.062967025	639.47754	0.11187421
640.47754	50.85416	640.47754	0.23804978	640.47754	-0.063064843	640.47754	0.1119201
641.47754	50.824081	641.47754	0.23818417	641.47754	-0.06317497	641.47754	0.11183423
642.47754	50.838051	642.47754	0.23834266	642.47754	-0.063298523	642.47754	0.1117456
643.47754	50.867615	643.47754	0.23832628	643.47754	-0.063355088	643.47754	0.11161611
644.47754	50.831615	644.47754	0.2383524	644.47754	-0.063460611	644.47754	0.11143119
645.47754	50.865551	645.47754	0.23839846	645.47754	-0.063589104	645.47754	0.11122026
646.47754	50.855255	646.47754	0.23878804	646.47754	-0.063646674	646.47754	0.11149468
647.47754	50.83765	647.47754	0.23880987	647.47754	-0.063784465	647.47754	0.11124094
648.47754	50.836193	648.47754	0.23887239	648.47754	-0.063901141	648.47754	0.11107011
649.47754	50.826561	649.47754	0.23877479	649.47754	-0.063981153	649.47754	0.11081249
650.47754	50.831375	650.47754	0.23886015	650.47754	-0.064054653	650.47754	0.11075083
651.47754	50.829788	651.47754	0.23913838	651.47754	-0.064199023	651.47754	0.11074033
652.47754	50.830696	652.47754	0.23906517	652.47754	-0.064327076	652.47754	0.11041103
653.47754	50.84	653.47754	0.2392495	653.47754	-0.064375028	653.47754	0.11049946
654.47754	50.82616	654.47754	0.23957226	654.47754	-0.064480409	654.47754	0.11061144
655.47754	50.80619	655.47754	0.23934418	655.47754	-0.064607345	655.47754	0.11012949
656.47754	50.843624	656.47754	0.23952869	656.47754	-0.06467896	656.47754	0.11017077
657.47754	50.823067	657.47754	0.23963869	657.47754	-0.064741962	657.47754	0.11015476
658.47754	50.81144	658.47754	0.23964949	658.47754	-0.064892121	658.47754	0.10986523
659.47754	50.817986	659.47754	0.23988941	659.47754	-0.064980835	659.47754	0.10992775
660.47754	50.782799	660.47754	0.23987174	660.47754	-0.065079719	660.47754	0.10971232
661.47754	50.809494	661.47754	0.2397992	661.47754	-0.065145373	661.47754	0.10950845
662.47754	50.801891	662.47754	0.24001586	662.47754	-0.065232351	662.47754	0.10955116
663.47754	50.800648	663.47754	0.24016351	663.47754	-0.065342061	663.47754	0.10947938
664.47754	50.795856	664.47754	0.24019708	664.47754	-0.065446459	664.47754	0.10930416
665.47754	50.77314	665.47754	0.24030626	665.47754	-0.065528452	665.47754	0.10924935
666.47754	50.777115	666.47754	0.24038805	666.47754	-0.065632246	666.47754	0.10912356
667.47754	50.798985	667.47754	0.24048428	667.47754	-0.065806828	667.47754	0.10887062
668.47754	50.78159	668.47754	0.24030907	668.47754	-0.065899201	668.47754	0.10851067
669.47754	50.800098	669.47754	0.24050359	669.47754	-0.065943167	669.47754	0.10861726
670.47754	50.805962	670.47754	0.24056299	670.47754	-0.066091225	670.47754	0.10838055
671.47754	50.787239	671.47754	0.24078344	671.47754	-0.06617979	671.47754	0.10842387
672.47754	50.795937	672.47754	0.24087581	672.47754	-0.0662589	672.47754	0.10835801
673.47754	50.793621	673.47754	0.24088034	673.47754	-0.066430524	673.47754	0.1080193
674.47754	50.768181	674.47754	0.24097602	674.47754	-0.066506177	674.47754	0.10796367
675.47754	50.765057	675.47754	0.24116547	675.47754	-0.066585705	675.47754	0.10799406
676.47754	50.762638	676.47754	0.24127005	676.47754	-0.066632845	676.47754	0.10800436
677.47754	50.766361	677.47754	0.24130598	677.47754	-0.066731162	677.47754	0.10784366
678.47754	50.773754	678.47754	0.24145117	678.47754	-0.066901259	678.47754	0.10764866
679.47754	50.762806	679.47754	0.24128479	679.47754	-0.066987976	679.47754	0.10730883
680.47754	50.761086	680.47754	0.24154189	680.47754	-0.067107439	680.47754	0.10732701
681.47754	50.74902	681.47754	0.2416342	681.47754	-0.067149602	681.47754	0.10733499
682.47754	50.746502	682.47754	0.24156404	682.47754	-0.067318827	682.47754	0.10692637
683.47754	50.736271	683.47754	0.24158889	683.47754	-0.067334794	683.47754	0.1069193
684.47754	50.719852	684.47754	0.24176413	684.47754	-0.067442313	684.47754	0.1068795
685.47754	50.718945	685.47754	0.24174145	685.47754	-0.067551084	685.47754	0.10663927
686.47754	50.68903	686.47754	0.24191211	686.47754	-0.067645177	686.47754	0.10662176
687.47754	50.679745	687.47754	0.24173863	687.47754	-0.067746282	687.47754	0.10624606
688.47754	50.705544	688.47754	0.24206685	688.47754	-0.067908034	688.47754	0.10625079
689.47754	50.715931	689.47754	0.24218285	689.47754	-0.068018518	689.47754	0.1061458
690.47754	50.687202	690.47754	0.24223554	690.47754	-0.068031944	690.47754	0.10617165
691.47754	50.681637	691.47754	0.2423187	691.47754	-0.068196267	691.47754	0.10592616
692.47754	50.697075	692.47754	0.24230501	692.47754	-0.068268172	692.47754	0.10576867
693.47754	50.698071	693.47754	0.24233407	693.47754	-0.068398222	693.47754	0.10553762
694.47754	50.750324	694.47754	0.24235372	694.47754	-0.068455167	694.47754	0.10544339
695.47754	50.70369	695.47754	0.24244165	695.47754	-0.068568356	695.47754	0.10530495
696.47754	50.670784	696.47754	0.24231507	696.47754	-0.068675235	696.47754	0.10496461
697.47754	50.698067	697.47754	0.24255554	697.47754	-0.068749584	697.47754	0.10505637
698.47754	50.7062	698.47754	0.242691	698.47754	-0.068891302	698.47754	0.1049084
699.47754	50.670128	699.47754	0.24278668	699.47754	-0.068967924	699.47754	0.10485082
700.47754	50.675316	700.47754	0.24260966	700.47754	-0.069020361	700.47754	0.10456894
701.47754	50.645195	701.47754	0.24282378	701.47754	-0.069135442	701.47754	0.1045529
702.47754	50.614643	702.47754	0.24299332	702.47754	-0.069305219	702.47754	0.10438289
703.47754	50.625141	703.47754	0.24279976	703.47754	-0.069362015	703.47754	0.10407571
704.47754	50.574165	704.47754	0.24276021	704.47754	-0.069493398	704.47754	0.10377342
705.47754	50.543148	705.47754	0.24284425	705.47754	-0.069549441	705.47754	0.10374536
706.47754	50.471378	706.47754	0.24288198	706.47754	-0.069709562	706.47754	0.10346287
707.47754	50.55468	707.47754	0.24295428	707.47754	-0.069776401	707.47754	0.10340147
708.47754	50.492134	708.47754	0.24284208	708.47754	-0.069863528	708.47754	0.10311502
709.47754	50.518467	709.47754	0.24336803	709.47754	-0.070006803	709.47754	0.10335442
710.47754	50.540443	710.47754	0.24313897	710.47754	-0.070106648	710.47754	0.10292567
711.47754	50.547066	711.47754	0.24346776	711.47754	-0.070174895	711.47754	0.10311798
712.47754	50.563259	712.47754	0.2432856	712.47754	-0.070282049	712.47754	0.1027215
713.47754	50.551495	713.47754	0.24353838	713.47754	-0.070409141	713.47754	0.1027201
714.47754	50.547272	714.47754	0.24351262	714.47754	-0.070431679	714.47754	0.10264926
715.47754	50.554089	715.47754	0.24360533	715.47754	-0.070618078	715.47754	0.10236916
716.47754	50.531971	716.47754	0.24360794	716.47754	-0.070726521	716.47754	0.10215489
717.47754	50.522545	717.47754	0.24352074	717.47754	-0.070815682	717.47754	0.10188936
718.47754	50.523785	718.47754	0.24356809	718.47754	-0.07088317	718.47754	0.10180175
719.47754	50.539574	719.47754	0.243552	719.47754	-0.070946537	719.47754	0.10165893
720.47754	50.51461	720.47754	0.24384926	720.47754	-0.071080364	720.47754	0.10168854
721.47754	50.53825	721.47754	0.24384907	721.47754	-0.071256205	721.47754	0.10133667
722.47754	50.49765	722.47754	0.24403501	722.47754	-0.071236797	722.47754	0.10156141
723.47754	50.516319	723.47754	0.24403363	723.47754	-0.071373112	723.47754	0.10128742
724.47754	50.490292	724.47754	0.24410105	724.47754	-0.071420655	724.47754	0.10125974
725.47754	50.507271	725.47754	0.24397457	725.47754	-0.071556874	725.47754	0.10086083
726.47754	50.474018	726.47754	0.24390022	726.47754	-0.071694955	726.47754	0.10051031
727.47754	50.482403	727.47754	0.24392863	727.47754	-0.071786277	727.47754	0.10035607
728.47754	50.47398	728.47754	0.24422298	728.47754	-0.071881749	728.47754	0.10045949
729.47754	50.489838	729.47754	0.24413967	729.47754	-0.071972825	729.47754	0.10019402
730.47754	50.448761	730.47754	0.2442771	730.47754	-0.072017275	730.47754	0.10024256
731.47754	50.499359	731.47754	0.24421036	731.47754	-0.072164409	731.47754	0.099881537
732.47754	50.453171	732.47754	0.24449705	732.47754	-0.072237961	732.47754	0.10002112
733.47754	50.422909	733.47754	0.24431947	733.47754	-0.072410151	733.47754	0.099499166
734.47754	50.44701	734.47754	0.24454752	734.47754	-0.072474509	734.47754	0.099598497
735.47754	50.44463	735.47754	0.24483404	735.47754	-0.072590753	735.47754	0.099652529
736.47754	50.472313	736.47754	0.24481805	736.47754	-0.072690785	736.47754	0.099436477
737.47754	50.465912	737.47754	0.24473894	737.47754	-0.072807357	737.47754	0.099124223
738.47754	50.416565	738.47754	0.24460253	738.47754	-0.072909094	738.47754	0.09878435
739.47754	50.422153	739.47754	0.24466933	739.47754	-0.073036008	739.47754	0.098597318
740.47754	50.440605	740.47754	0.24501523	740.47754	-0.073080577	740.47754	0.098854072
741.47754	50.442154	741.47754	0.24491914	741.47754	-0.073165677	741.47754	0.098587781
742.47754	50.439629	742.47754	0.24494587	742.47754	-0.073282808	742.47754	0.09838026
743.47754	50.427834	743.47754	0.2449301	743.47754	-0.073422305	743.47754	0.098085493
744.47754	50.405544	744.47754	0.24488944	744.47754	-0.073466621	744.47754	0.097956195
745.47754	50.44751	745.47754	0.24511081	745.47754	-0.073581152	745.47754	0.097948514
746.47754	50.414879	746.47754	0.24534385	746.47754	-0.073721141	746.47754	0.097901575
747.47754	50.436951	747.47754	0.24522051	747.47754	-0.073817857	747.47754	0.097584806
748.47754	50.443642	748.47754	0.24532597	748.47754	-0.073894262	748.47754	0.097537436
749.47754	50.437561	749.47754	0.24553008	749.47754	-0.073962301	749.47754	0.097605482
750.47754	50.428394	750.47754	0.24551365	750.47754	-0.074035913	750.47754	0.097441822
751.47754	50.403263	751.47754	0.24551982	751.47754	-0.074159935	751.47754	0.097199947
752.47754	50.439342	752.47754	0.24584967	752.47754	-0.074273869	752.47754	0.097301938
753.47754	50.410831	753.47754	0.24554014	753.47754	-0.074415334	753.47754	0.096709482
754.47754	50.400074	754.47754	0.24573559	754.47754	-0.074507684	754.47754	0.096720226
755.47754	50.436192	755.47754	0.24582019	755.47754	-0.074585028	755.47754	0.096650138
756.47754	50.407845	756.47754	0.24567626	756.47754	-0.074676983	756.47754	0.096322291
757.47754	50.403816	757.47754	0.24587503	757.47754	-0.074734502	757.47754	0.09640602
758.47754	50.378563	758.47754	0.24592127	758.47754	-0.074869305	758.47754	0.096182652
759.47754	50.360481	759.47754	0.24586973	759.47754	-0.074961349	759.47754	0.09594702
760.47754	50.367828	760.47754	0.24634053	760.47754	-0.075155243	760.47754	0.096030034
761.47754	50.356365	761.47754	0.24618663	761.47754	-0.075212903	761.47754	0.095760807
762.47754	50.39164	762.47754	0.24632521	762.47754	-0.075304016	762.47754	0.095717169
763.47754	50.368217	763.47754	0.24624029	763.47754	-0.075438417	763.47754	0.095363453
764.47754	50.350731	764.47754	0.24632208	764.47754	-0.075504273	764.47754	0.095313534
765.47754	50.324898	765.47754	0.24617603	765.47754	-0.075587437	765.47754	0.095001154
766.47754	50.341717	766.47754	0.24633659	766.47754	-0.075672485	766.47754	0.094991617
767.47754	50.331036	767.47754	0.24643399	767.47754	-0.075768903	767.47754	0.094896168
768.47754	50.317657	768.47754	0.24642096	768.47754	-0.075895928	768.47754	0.094629116
769.47754	50.305618	769.47754	0.24651919	769.47754	-0.075929433	769.47754	0.094660334
770.47754	50.304512	770.47754	0.24664772	770.47754	-0.076097004	770.47754	0.094453707
771.47754	50.297699	771.47754	0.24651484	771.47754	-0.076170221	771.47754	0.094174407
772.47754	50.326298	772.47754	0.24682945	772.47754	-0.076293752	772.47754	0.094241939
773.47754	50.271862	773.47754	0.24649397	773.47754	-0.076347604	773.47754	0.093798749
774.47754	50.285004	774.47754	0.24679391	774.47754	-0.076494828	774.47754	0.093804255
775.47754	50.287647	775.47754	0.24666671	775.47754	-0.07658311	775.47754	0.093500502
776.47754	50.256538	776.47754	0.24703036	776.47754	-0.07669124	776.47754	0.093647875
777.47754	50.283512	777.47754	0.24707943	777.47754	-0.076780081	777.47754	0.09351927
778.47754	50.258556	778.47754	0.24684751	778.47754	-0.076845281	778.47754	0.093156949
779.47754	50.272144	779.47754	0.24721067	779.47754	-0.077021897	779.47754	0.093166865
780.47754	50.213074	780.47754	0.24705715	780.47754	-0.077081516	780.47754	0.092894122
781.47754	50.234013	781.47754	0.24712491	781.47754	-0.077139437	781.47754	0.092846036
782.47754	50.239208	782.47754	0.24710566	782.47754	-0.077349722	782.47754	0.092406213
783.47754	50.225933	783.47754	0.2471195	783.47754	-0.077380329	783.47754	0.092358842
784.47754	50.206558	784.47754	0.24720253	784.47754	-0.077433631	784.47754	0.092335276
785.47754	50.192783	785.47754	0.24713366	785.47754	-0.077543594	785.47754	0.092046477
786.47754	50.201572	786.47754	0.24721953	786.47754	-0.077675857	786.47754	0.091867812
787.47754	50.168789	787.47754	0.24731594	787.47754	-0.077759467	787.47754	0.091797009
788.47754	50.177975	788.47754	0.24719173	788.47754	-0.07790646	788.47754	0.091378808
789.47754	50.158844	789.47754	0.24721222	789.47754	-0.07797344	789.47754	0.091265343
790.47754	50.148018	790.47754	0.24730901	790.47754	-0.07810916	790.47754	0.091090679
791.47754	50.145748	791.47754	0.24738093	791.47754	-0.078143112	791.47754	0.09109471
792.47754	50.121315	792.47754	0.24752763	792.47754	-0.078284383	792.47754	0.090958863
793.47754	50.152061	793.47754	0.24744712	793.47754	-0.078360431	793.47754	0.090726264
794.47754	50.118763	794.47754	0.2474772	794.47754	-0.07846757	794.47754	0.090542063
795.47754	50.112762	795.47754	0.24739161	795.47754	-0.078552894	795.47754	0.09028583
796.47754	50.095203	796.47754	0.24761954	796.47754	-0.078700349	796.47754	0.090218835
797.47754	50.075272	797.47754	0.24758431	797.47754	-0.078789674	797.47754	0.090004958
798.47754	50.130611	798.47754	0.24783441	798.47754	-0.078881033	798.47754	0.090072349
799.47754	50.090965	799.47754	0.24751194	799.47754	-0.079040706	799.47754	0.089430526
800.47754	50.090363	800.47754	0.24782166	800.47754	-0.079129264	800.47754	0.089563124
801.47754	50.053272	801.47754	0.24784736	801.47754	-0.079166137	801.47754	0.089515083
802.47754	50.035534	802.47754	0.24773273	802.47754	-0.079219624	802.47754	0.089293487
803.47754	50.021198	803.47754	0.24792328	803.47754	-0.079382814	803.47754	0.089157656
804.47754	50.057896	804.47754	0.24798971	804.47754	-0.079512902	804.47754	0.088963903
805.47754	50.0392	805.47754	0.24784848	805.47754	-0.079556994	805.47754	0.088734493
806.47754	50.014206	806.47754	0.24781911	806.47754	-0.079641178	806.47754	0.088536762
807.47754	50.025177	807.47754	0.24814172	807.47754	-0.079793334	807.47754	0.08855506
808.47754	50.011219	808.47754	0.2478025	808.47754	-0.079907417	808.47754	0.087987654
809.47754	49.993916	809.47754	0.24800494	809.47754	-0.079959847	809.47754	0.088085249
810.47754	50.001278	810.47754	0.24782145	810.47754	-0.080083288	810.47754	0.087654874
811.47754	49.973499	811.47754	0.24793884	811.47754	-0.080127932	811.47754	0.08768297
812.47754	50.01643	812.47754	0.24832974	812.47754	-0.080295935	812.47754	0.087737866
813.47754	49.956886	813.47754	0.24819973	813.47754	-0.080354609	813.47754	0.087490506
814.47754	49.971725	814.47754	0.24797428	814.47754	-0.080468699	814.47754	0.087036878
815.47754	49.980274	815.47754	0.24831411	815.47754	-0.08055111	815.47754	0.087211899
816.47754	49.959782	816.47754	0.24828774	816.47754	-0.08063487	816.47754	0.087017998
817.47754	49.954788	817.47754	0.24844027	817.47754	-0.080779418	817.47754	0.086881422
818.47754	49.943199	818.47754	0.24835156	818.47754	-0.080858268	818.47754	0.086635016
819.47754	49.962471	819.47754	0.24833608	819.47754	-0.080921024	819.47754	0.086494021
820.47754	49.970322	820.47754	0.24858676	820.47754	-0.08103133	820.47754	0.086524107
821.47754	49.966595	821.47754	0.24860062	821.47754	-0.081186883	821.47754	0.086226851
822.47754	49.934605	822.47754	0.24850179	822.47754	-0.081247799	822.47754	0.086006209
823.47754	49.909195	823.47754	0.24854474	823.47754	-0.081381001	823.47754	0.085782722
824.47754	49.915009	824.47754	0.24849893	824.47754	-0.081481025	824.47754	0.08553689
825.47754	49.883453	825.47754	0.24880046	825.47754	-0.081618175	825.47754	0.085564099
826.47754	49.907543	826.47754	0.24873102	826.47754	-0.081702583	826.47754	0.085325852
827.47754	49.911953	827.47754	0.24880096	827.47754	-0.081761591	827.47754	0.085277788
828.47754	49.87851	828.47754	0.24860781	828.47754	-0.081850238	828.47754	0.084907331
829.47754	49.883812	829.47754	0.24885768	829.47754	-0.082003199	829.47754	0.084851287
830.47754	49.855221	830.47754	0.24867949	830.47754	-0.082064144	830.47754	0.0845512
831.47754	49.815334	831.47754	0.2489251	831.47754	-0.082210869	831.47754	0.084503368
832.47754	49.852859	832.47754	0.24874921	832.47754	-0.082278587	832.47754	0.084192038
833.47754	49.7924	833.47754	0.24900572	833.47754	-0.082362801	833.47754	0.084280118
834.47754	49.777748	834.47754	0.24888507	834.47754	-0.082459211	834.47754	0.083966643
835.47754	49.77681	835.47754	0.24879369	835.47754	-0.082522772	835.47754	0.083748162
836.47754	49.806129	836.47754	0.24894334	836.47754	-0.08271426	836.47754	0.083514825
837.47754	49.763123	837.47754	0.24896379	837.47754	-0.0827493	837.47754	0.083465174
838.47754	49.713215	838.47754	0.24870472	838.47754	-0.082909197	838.47754	0.082886323
839.47754	49.706245	839.47754	0.24885592	839.47754	-0.082965843	839.47754	0.082924232
840.47754	49.720615	840.47754	0.24884944	840.47754	-0.083086938	840.47754	0.082675569
841.47754	49.704567	841.47754	0.24895857	841.47754	-0.083193973	841.47754	0.08257062
842.47754	49.694096	842.47754	0.24902983	842.47754	-0.083256848	842.47754	0.082516149
843.47754	49.675018	843.47754	0.24886666	843.47754	-0.0833437	843.47754	0.082179263
844.47754	49.656319	844.47754	0.24901493	844.47754	-0.083469458	844.47754	0.082076013
845.47754	49.644131	845.47754	0.2491376	845.47754	-0.083562411	845.47754	0.082012765
846.47754	49.638985	846.47754	0.24916495	846.47754	-0.083636053	846.47754	0.081892848
847.47754	49.591187	847.47754	0.24894516	847.47754	-0.083744086	847.47754	0.081456989
848.47754	49.551186	848.47754	0.24881753	848.47754	-0.083883621	848.47754	0.081050307
849.47754	49.567719	849.47754	0.24889289	849.47754	-0.084015511	849.47754	0.080861859
850.47754	49.505085	850.47754	0.24889785	850.47754	-0.084116966	850.47754	0.080663919
851.47754	49.487835	851.47754	0.2487715	851.47754	-0.084197387	851.47754	0.080376737
852.47754	49.513462	852.47754	0.24889593	852.47754	-0.08428181	852.47754	0.080332309
853.47754	49.494526	853.47754	0.24884111	853.47754	-0.084397838	853.47754	0.080045432
854.47754	49.44812	854.47754	0.24883819	854.47754	-0.084453911	854.47754	0.079930373
855.47754	49.444523	855.47754	0.24901994	855.47754	-0.084535971	855.47754	0.079948001
856.47754	49.432228	856.47754	0.24897626	856.47754	-0.084705748	856.47754	0.079564765
857.47754	49.452377	857.47754	0.24906264	857.47754	-0.084786795	857.47754	0.079489045
858.47754	49.447617	858.47754	0.24909061	858.47754	-0.084898978	858.47754	0.079292655
859.47754	49.447021	859.47754	0.24924169	859.47754	-0.085006058	859.47754	0.079229578
860.47754	49.465286	860.47754	0.24935356	860.47754	-0.085054077	860.47754	0.079245411
861.47754	49.429398	861.47754	0.24931976	861.47754	-0.085176662	861.47754	0.078966431
862.47754	49.430061	862.47754	0.24921815	862.47754	-0.085275665	862.47754	0.078666814
863.47754	49.389324	863.47754	0.24918938	863.47754	-0.085426353	863.47754	0.078336664
864.47754	49.360992	864.47754	0.2490847	864.47754	-0.085445032	864.47754	0.078194633
865.47754	49.367844	865.47754	0.24918707	865.47754	-0.085583642	865.47754	0.078019783
866.47754	49.34156	866.47754	0.24920031	866.47754	-0.085695878	866.47754	0.077808559
867.47754	49.350094	867.47754	0.24912833	867.47754	-0.085819222	867.47754	0.077489883
868.47754	49.294235	868.47754	0.24903515	868.47754	-0.085852355	868.47754	0.07733044
869.47754	49.316494	869.47754	0.24910338	869.47754	-0.085960791	869.47754	0.077181801
870.47754	49.301582	870.47754	0.24906282	870.47754	-0.086105011	870.47754	0.076852806
871.47754	49.278629	871.47754	0.24928993	871.47754	-0.086117581	871.47754	0.077054769
872.47754	49.249245	872.47754	0.24926299	872.47754	-0.086272754	872.47754	0.076717488
873.47754	49.227936	873.47754	0.24921922	873.47754	-0.086355142	873.47754	0.076508939
874.47754	49.198647	874.47754	0.24912673	874.47754	-0.086466521	874.47754	0.076193698
875.47754	49.185024	875.47754	0.24903914	875.47754	-0.086527489	875.47754	0.075984165
876.47754	49.184669	876.47754	0.24909517	876.47754	-0.086672097	876.47754	0.075750969
877.47754	49.14146	877.47754	0.24904881	877.47754	-0.086817801	877.47754	0.07541322
878.47754	49.117146	878.47754	0.24885884	878.47754	-0.086908758	878.47754	0.075041331
879.47754	49.120663	879.47754	0.24906462	879.47754	-0.086995445	879.47754	0.075073726
880.47754	49.090313	880.47754	0.24894132	880.47754	-0.087095782	880.47754	0.074749753
881.47754	49.065487	881.47754	0.24912702	881.47754	-0.087183177	881.47754	0.074760661
882.47754	49.031551	882.47754	0.24909377	882.47754	-0.087270498	882.47754	0.074552767
883.47754	49.021648	883.47754	0.24903409	883.47754	-0.087417379	883.47754	0.074199334
884.47754	49.02422	884.47754	0.24900034	884.47754	-0.087445006	884.47754	0.074110329
885.47754	48.973431	885.47754	0.248992	885.47754	-0.087611161	885.47754	0.073769674
886.47754	48.923531	886.47754	0.24889626	886.47754	-0.08766342	886.47754	0.073569417
887.47754	48.949368	887.47754	0.24895404	887.47754	-0.087755322	887.47754	0.073443413
888.47754	48.9454	888.47754	0.24898492	888.47754	-0.08786577	888.47754	0.073253386
889.47754	48.897514	889.47754	0.24887235	889.47754	-0.087968007	889.47754	0.072936326
890.47754	48.869926	890.47754	0.2489078	890.47754	-0.088106811	890.47754	0.072694182
891.47754	48.878407	891.47754	0.24897528	891.47754	-0.088201918	891.47754	0.072571449
892.47754	48.857155	892.47754	0.24876726	892.47754	-0.088275239	892.47754	0.072216764
893.47754	48.822498	893.47754	0.2488898	893.47754	-0.08835008	893.47754	0.072189651
894.47754	48.825237	894.47754	0.24902615	894.47754	-0.088469103	894.47754	0.072087951
895.47754	48.810753	895.47754	0.24904124	895.47754	-0.088576853	895.47754	0.071887545
896.47754	48.766666	896.47754	0.2486688	896.47754	-0.088678017	896.47754	0.071312778
897.47754	48.748287	897.47754	0.24881455	897.47754	-0.088762432	897.47754	0.071289696
898.47754	48.713272	898.47754	0.24873644	898.47754	-0.088864706	898.47754	0.071007036
899.47754	48.713417	899.47754	0.24860328	899.47754	-0.089021228	899.47754	0.070560843
900.47754	48.663059	900.47754	0.24844143	900.47754	-0.089056917	900.47754	0.070327587
901.47754	48.651348	901.47754	0.24862257	901.47754	-0.089120977	901.47754	0.070380621
902.47754	48.661697	902.47754	0.2485887	902.47754	-0.089343354	902.47754	0.069901973
903.47754	48.614845	903.47754	0.24854767	903.47754	-0.089338124	903.47754	0.069871418
904.47754	48.571354	904.47754	0.24844743	904.47754	-0.089467838	904.47754	0.069511749
905.47754	48.576599	905.47754	0.24860185	905.47754	-0.089562863	905.47754	0.06947612
906.47754	48.562489	906.47754	0.24843331	906.47754	-0.089681067	906.47754	0.069071166
907.47754	48.492096	907.47754	0.24845928	907.47754	-0.089798108	907.47754	0.068863072
908.47754	48.502338	908.47754	0.24837227	908.47754	-0.089906879	908.47754	0.068558522
909.47754	48.479263	909.47754	0.2484003	909.47754	-0.090003923	909.47754	0.068392463
910.47754	48.482571	910.47754	0.24833858	910.47754	-0.090134613	910.47754	0.068069354
911.47754	48.460781	911.47754	0.24831037	911.47754	-0.090165704	911.47754	0.067978956
912.47754	48.405609	912.47754	0.24835789	912.47754	-0.090308517	912.47754	0.06774085
913.47754	48.379131	913.47754	0.24814792	913.47754	-0.09039402	913.47754	0.067359887
914.47754	48.368446	914.47754	0.24828051	914.47754	-0.090487026	914.47754	0.067306459
915.47754	48.346367	915.47754	0.24822238	915.47754	-0.090537831	915.47754	0.067146719
916.47754	48.3111	916.47754	0.24811634	916.47754	-0.090677582	916.47754	0.066761181
917.47754	48.25766	917.47754	0.24802573	917.47754	-0.090776466	917.47754	0.066472799
918.47754	48.238342	918.47754	0.24800287	918.47754	-0.090847105	918.47754	0.066308655
919.47754	48.267792	919.47754	0.24799366	919.47754	-0.090930343	919.47754	0.066132985
920.47754	48.1936	920.47754	0.24793889	920.47754	-0.091092221	920.47754	0.065754436
921.47754	48.190193	921.47754	0.24803951	921.47754	-0.091160595	921.47754	0.065718323
922.47754	48.118305	922.47754	0.24761322	922.47754	-0.09130317	922.47754	0.065006889
923.47754	48.098446	923.47754	0.24758761	923.47754	-0.091349512	923.47754	0.064888582
